,omega_0 [rad/s],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
562,6.598445,1.0,(-0.02172034905947041-0.029452127512764284j),(0.0009683697497480665+0.006458034216095773j),(7.033093309892526+5.209808621046285j)
563,6.604605,1.0,(-0.02226479197270585-0.03088909912732678j),(0.0009576952964777345+0.006699143924639685j),(7.2615232649216805+5.5405067650222755j)
564,6.610761,1.0,(-0.02269149893981321-0.032103552557485j),(0.0009462132370829227+0.006896312944428003j),(7.4492549050491546+5.8294824895560655j)
565,6.616911,1.0,(-0.02299671973150509-0.03309693031349369j),(0.0009331103365568803+0.00704954849448537j),(7.595199355786857+6.076873304899073j)
566,6.623056,1.0,(-0.02317796364260112-0.03387240636254262j),(0.0009176434964131234+0.007159212160852656j),(7.698668230371956+6.283158303173069j)
567,6.629195,1.0,(-0.023233627132048566-0.03443383510907535j),(0.0008991476593663142+0.0072258497276675125j),(7.75922570401459+6.4489167680249615j)
568,6.635328,1.0,(-0.023163192388447107-0.03478628637898007j),(0.0008770389563335802+0.0072502741863271995j),(7.776763573522026+6.574950445574044j)
569,6.641457,1.0,(-0.02296701546953391-0.03493564838048088j),(0.000850810562225563+0.0072334886234226535j),(7.751444524193528+6.662228875055381j)
570,6.64758,1.0,(-0.022646451336974842-0.034888535381702813j),(0.0008200497331947931+0.00717670152671479j),(7.6837114348632936+6.711805748985932j)
571,6.653699,1.0,(-0.022203553912639593-0.03465231811467861j),(0.0007844059429079565+0.007081280436151094j),(7.574242652230318+6.724909209213551j)
572,6.659811,1.0,(-0.021641665294309505-0.034235209642933695j),(0.0007436577275356741+0.0069488401448788j),(7.4240723058073+6.7028709243790034j)
573,6.665918,1.0,(-0.02096450937567254-0.033645861408619054j),(0.0006976266033781925+0.006781076678076969j),(7.234381028160592+6.647144878499779j)
574,6.67202,1.0,(-0.020176671985189604-0.032893506365043935j),(0.00064622353095666+0.00657985250697962j),(7.006608614249635+6.559271795732308j)
575,6.678118,1.0,(-0.019283363207787424-0.03198771731188183j),(0.000589441330184577+0.006347124845117651j),(6.742377615622678+6.440859190931727j)
576,6.68421,1.0,(-0.018290838138091587-0.03093891033170137j),(0.0005273692876011289+0.006085076174480605j),(6.4436395773852+6.2936486770312685j)
577,6.690296,1.0,(-0.017205731571721408-0.029757677903282903j),(0.0004601573130664635+0.005795938244860755j),(6.112468672471355+6.1194295561619025j)
578,6.696378,1.0,(-0.016034811116137533-0.028454434438667284j),(0.00038800091585651747+0.005481917309299917j),(5.750984787472412+5.919974215776149j)
579,6.702455,1.0,(-0.014785825472526088-0.02704035994130481j),(0.0003111914184048953+0.005145425420924996j),(5.361619463458983+5.697180727416347j)
580,6.708525,1.0,(-0.013467257591307038-0.025527182568054915j),(0.00023010232180712157+0.004789018256046495j),(4.947036273965539+5.453046823719436j)
581,6.714591,1.0,(-0.012086815651103398-0.023925478530605386j),(0.0001450913347113595+0.004414994179319768j),(4.50967128469227+5.189394745339267j)
582,6.720651,1.0,(-0.010653627779607995-0.022247133859652695j),(5.663861519646595e-05+0.004025980979285877j),(4.052408708214668+4.90826751432343j)
583,6.726707,1.0,(-0.009176069273436177-0.020502955530662788j),(-3.479512739478635e-05+0.003624366170841653j),(3.5779138409381157+4.61153864027125j)
584,6.732757,1.0,(-0.007663706155965496-0.018704824648568437j),(-0.00012864018498755963+0.003212804147748466j),(3.0892314352661234+4.301272125372028j)
585,6.738802,1.0,(-0.006125405508317783-0.016863648463031275j),(-0.00022435022347114134+0.0027937357355138806j),(2.5892083806185315+3.9793788279754754j)
586,6.744843,1.0,(-0.00457011123917203-0.014990180112485135j),(-0.00032134397772624115+0.002369578708550316j),(2.0807185838603277+3.6477492657540496j)
587,6.750878,1.0,(-0.0030075248714265266-0.013095874775551497j),(-0.0004189703872481455+0.0019429219160916882j),(1.5668981906249262+3.3084133435705976j)
588,6.756907,1.0,(-0.0014467258118855966-0.011191347702544915j),(-0.0005165998813697061+0.0015161684070258673j),(1.050704992178781+2.9632676342131816j)
589,6.762933,1.0,(0.00010408779488384667-0.009285973886205369j),(-0.0006136370762605151+0.001091451123330245j),(0.5348157986341862+2.6139958424012684j)
590,6.768953,1.0,(0.0016353719778223839-0.007390696289139722j),(-0.0007093905161705376+0.0006712558247783174j),(0.02237677126709897+2.2625846867059636j)
591,6.774968,1.0,(0.003138814840164155-0.005514827405633991j),(-0.0008032267142342591+0.00025770763642069433j),(-0.4838617412290795+1.910740470976903j)
592,6.780978,1.0,(0.004606185069246941-0.0036676018711002184j),(-0.0008945144821288414-0.00014708821057335067j),(-0.9811442669930414+1.5601740997152982j)
593,6.786983,1.0,(0.006029530819055465-0.0018578438754084591j),(-0.0009826250935103368-0.0005411190453071925j),(-1.4667964924169499+1.2125378490225789j)
594,6.792983,1.0,(0.007401288603018367-9.390222858367694e-05j),(-0.0010669522134179534-0.0009224821489643065j),(-1.938249059430156+0.8694173293714098j)
595,6.798977,1.0,(0.008714104769695521+0.0016160743056806942j),(-0.001146898902887939-0.0012893271650673418j),(-2.392974424872567+0.532385060638958j)
596,6.804968,1.0,(0.009961913132418534+0.0032655468248543288j),(-0.0012219467672947566-0.0016401597669735177j),(-2.8288679788515823+0.2027194078760537j)
597,6.810954,1.0,(0.011138027539500897+0.004847088134801425j),(-0.0012915395620374543-0.001973306879794299j),(-3.2435840671043805-0.11809873662065395j)
598,6.816934,1.0,(0.012236572289977016+0.006354133628391708j),(-0.0013551795122602032-0.0022872986722773008j),(-3.635020610204226-0.4287291476401178j)
599,6.822908,1.0,(0.013252381937708923+0.007780984168907015j),(-0.001412414053249471-0.0025808648189008547j),(-4.001305520902589-0.7279757158528517j)
600,6.828879,1.0,(0.014181323962337384+0.009123123654547125j),(-0.0014628611908787223-0.0028529971932574516j),(-4.340900666045183-1.014864466602405j)
601,6.834844,1.0,(0.015018864988614006+0.01037527232349274j),(-0.0015061298149650578-0.003102555234462869j),(-4.652088356748076-1.2882215040541394j)
602,6.840805,1.0,(0.015761799476462116+0.011533804804569853j),(-0.0015419143987129118-0.003328757188680341j),(-4.93360737178825-1.5471968577894375j)
603,6.846761,1.0,(0.016407105767374593+0.012595032231994242j),(-0.0015699387099567443-0.0035308392357841635j),(-5.184223643985695-1.7908922308037862j)
604,6.852711,1.0,(0.016952442366700425+0.013555973019301306j),(-0.0015899830519962585-0.0037082061326509674j),(-5.402914417391392-2.0185182268745523j)
605,6.858657,1.0,(0.017396302358851035+0.014414649832852011j),(-0.0016018850294283482-0.0038604856691271147j),(-5.588950084760059-2.229486753607371j)
606,6.864598,1.0,(0.01773753573295955+0.015169169655120445j),(-0.001605530107501221-0.003987358315087097j),(-5.741684678793856-2.4231863378536813j)
607,6.870534,1.0,(0.017975668329290328+0.01581844044132863j),(-0.0016008551109633687-0.004088688284318386j),(-5.860703212623138-2.5991464606713377j)
608,6.876466,1.0,(0.018110865981849838+0.016361947156265152j),(-0.0015878556906632143-0.004164480146843499j),(-5.945797330973862-2.757006375676725j)
609,6.882392,1.0,(0.01814377408192943+0.016799499168799366j),(-0.001566578312460579-0.004214843505588329j),(-5.996905139666336-2.8964252249771j)
610,6.888314,1.0,(0.018075698730834627+0.017131757076787556j),(-0.001537118448017574-0.004240064048082172j),(-6.0142034007924945-3.0172515259146984j)
611,6.894231,1.0,(0.017908441300751133+0.017359668692375402j),(-0.0014996259307430433-0.004240527651778777j),(-5.998021150937829-3.1193524672139565j)
612,6.900143,1.0,(0.017644387373531266+0.017484787427214852j),(-0.0014543052979627232-0.004216759353292092j),(-5.948884477343892-3.2027102530383456j)
613,6.906051,1.0,(0.017286321081711298+0.01750913415040941j),(-0.00140139324703675-0.0041693912208969315j),(-5.867472964564719-3.2674029211687987j)
614,6.911953,1.0,(0.016837717297324+0.017435183484803825j),(-0.0013412010128413363-0.004099195665575796j),(-5.754680563886015-3.313561171536654j)
615,6.917851,1.0,(0.016302256402449245+0.0172658575535898j),(-0.0012740514271483122-0.004007016773816655j),(-5.611500538649708-3.3414372130383687j)
616,6.923745,1.0,(0.015684121278877354+0.017004427347357916j),(-0.0012003200062353483-0.0038938052470352674j),(-5.439097954546263-3.351333695243664j)
617,6.929633,1.0,(0.014988177429423178+0.016654751251041197j),(-0.0011204521503289048-0.0037606669564519374j),(-5.238861760375631-3.3436417136376013j)
618,6.935517,1.0,(0.014219191511871173+0.01622077736337059j),(-0.0010348779022436862-0.0036086993264333386j),(-5.012187259754849-3.318818783580419j)
619,6.941396,1.0,(0.013382615288367662+0.015707011555064525j),(-0.0009440977419136801-0.003439154022833935j),(-4.760697175126284-3.277400175544935j)
620,6.947271,1.0,(0.01248392760018552+0.015118089123743508j),(-0.0008486143316398118-0.0032532987593010708j),(-4.486049669216715-3.2199738711391808j)
621,6.95314,1.0,(0.01152934429250915+0.014459194320259178j),(-0.0007490069867934823-0.0030525537049314903j),(-4.190150258587533-3.147215992252235j)
622,6.959006,1.0,(0.010524454114434678+0.013735263160229584j),(-0.0006457853121912201-0.0028382358028340845j),(-3.8747454224284414-3.0598077273994386j)
623,6.964866,1.0,(0.009476089697902809+0.01295210363629418j),(-0.0005395912694962525-0.0026119126762558674j),(-3.5419811531479852-2.9585584844993367j)
624,6.970722,1.0,(0.00839034500307867+0.012115108645038022j),(-0.00043098944209154957-0.002375010545730386j),(-3.1938015267916198-2.8442542446977828j)
625,6.976573,1.0,(0.007273964565580753+0.0112302022455976j),(-0.0003206101492500597-0.002129097205774379j),(-2.8323777688728837-2.7177740394979018j)
626,6.98242,1.0,(0.00613338341084365+0.010303132189444167j),(-0.00020905436338240026-0.0018756788736106493j),(-2.4598058279685047-2.5799953606555j)
627,6.988262,1.0,(0.004975466458680002+0.009340056825984634j),(-9.696443570264329e-05-0.0016163613597174145j),(-2.0783419380034016-2.4318770398028557j)
628,6.994099,1.0,(0.003806886349992834+0.008347028276587643j),(1.503498312243034e-05-0.0013527113558287106j),(-1.6902021717772169-2.274385625823535j)
629,6.999932,1.0,(0.002634062744949632+0.007329937923757161j),(0.0001263441328232602-0.00108624192564489j),(-1.2975416997149671-2.1084826491376436j)
630,7.005761,1.0,(0.0014635464187094719+0.006294849244613715j),(0.00023635065949141027-0.0008185021029056748j),(-0.9025794537327292-1.9351764237433209j)
631,7.011584,1.0,(0.00030218616189195776+0.005248130400308733j),(0.0003444140381687882-0.0005511065314600292j),(-0.5076559362392915-1.7555507529942997j)
632,7.017403,1.0,(-0.0008441359785031226+0.004195387882242958j),(0.00044998766029972424-0.0002854623227967757j),(-0.11481134115650782-1.5705814625626693j)
633,7.023217,1.0,(-0.001969098295558077+0.003142639487061285j),(0.0005524834259319574-2.3071163792755614e-05j),(0.2737488187240173-1.3813375323956092j)
634,7.029027,1.0,(-0.0030669822145021446+0.0020954377311316473j),(0.0006513710255446796+0.0002346953782147508j),(0.65600285252882-1.188826574316305j)
635,7.034834,1.0,(-0.004132290926749942+0.0010591857287171333j),(0.0007461429318324953+0.00048651344357040496j),(1.0299851793918964-0.9940497362754179j)
636,7.040634,1.0,(-0.005158892432079216+3.999150634854544e-05j),(0.0008362392481622322+0.000730905192047863j),(1.3934840339571224-0.7981675198766897j)
637,7.04643,1.0,(-0.0061422220498568185-0.0009574873764629275j),(0.0009212419871359435+0.0009667578292003275j),(1.7448171220015334-0.6020909924607061j)
638,7.052223,1.0,(-0.007077630997749515-0.0019284266421610464j),(0.0010007312452041902+0.0011929310161758163j),(2.0822530860740636-0.40678194766669284j)
639,7.058011,1.0,(-0.007960323294640099-0.0028677592963010866j),(0.0010742791038349012+0.0014082457340454182j),(2.403984876763504-0.2132794064561384j)
640,7.063793,1.0,(-0.008786063681032142-0.0037708628872381014j),(0.0011415124451573623+0.0016116471593340524j),(2.7083839512269505-0.02256211994905144j)
641,7.069572,1.0,(-0.009551553824122951-0.004634037757605808j),(0.0012021431086472831+0.001802306425368424j),(2.9941428832927093+0.16455562870146323j)
642,7.075346,1.0,(-0.010253182829035491-0.005453057434851914j),(0.0012558676087657474+0.0019792985820495344j),(3.2598128090661187+0.3471240474865933j)
643,7.081115,1.0,(-0.010888013203625257-0.006224378424234151j),(0.0013024419153192138+0.002141870008611432j),(3.5041788892419956+0.5243041707157186j)
644,7.086881,1.0,(-0.01145374271378016-0.0069449931096246175j),(0.0013416840862275898+0.0022894048948618405j),(3.7262348492029984+0.6953526660632281j)
645,7.092642,1.0,(-0.011948035269175847-0.0076117101214619445j),(0.0013734191400440608+0.0024212724705523206j),(3.924944373791868+0.8594502443156511j)
646,7.098398,1.0,(-0.012369245737020395-0.008221967331743458j),(0.001397538563884405+0.0025370011882802817j),(4.099503447394238+1.0158877850488541j)
647,7.10415,1.0,(-0.012716188113865216-0.008773641615397726j),(0.0014139762131732802+0.002636231540522763j),(4.249272055149852+1.164031474807178j)
648,7.109899,1.0,(-0.012988053264661372-0.00926491968039203j),(0.001422703736286912+0.002718689080410364j),(4.373736738220707+1.3032932083762063j)
649,7.115642,1.0,(-0.013184316209358329-0.009694023934861995j),(0.001423736533008809+0.0027841465433505264j),(4.472453656369906+1.4330445349761427j)
650,7.121381,1.0,(-0.013305077216692671-0.010059951269355898j),(0.001417135812641483+0.002832542078983727j),(4.545227740093675+1.5528332303037695j)
651,7.127115,1.0,(-0.013350769347903557-0.010361863036340986j),(0.0014030061511110879+0.0028638819088194546j),(4.5919589608544085+1.662199406586784j)
652,7.132845,1.0,(-0.013322238697062696-0.010599343338636531j),(0.0013814880105958009+0.0028782695811546523j),(4.612708340362788+1.7607769660669403j)
653,7.138571,1.0,(-0.013220711442179843-0.010772278448221055j),(0.0013527625963905545+0.0028758965656588294j),(4.607665608061925+1.8482397396189194j)
654,7.144293,1.0,(-0.013047798517489205-0.010880914361797289j),(0.0013170492927826395+0.002857046007286309j),(4.577160108403502+1.924323177716299j)
655,7.150011,1.0,(-0.01280547473078268-0.010925828235033032j),(0.0012746041369488027+0.0028220861518795906j),(4.521656324322061+1.9888227111704622j)
656,7.155724,1.0,(-0.012496140546634131-0.010907921925597445j),(0.0012257287186978136+0.00277147709883255j),(4.44176743888231+2.041584878868535j)
657,7.161431,1.0,(-0.01212256042566619-0.01082849370371725j),(0.0011707587367473082+0.002705775217124762j),(4.338249415217304+2.082529137689413j)
658,7.167136,1.0,(-0.011687444036030557-0.010688993065407954j),(0.0011100097327090565+0.002625536449531234j),(4.211872706908664+2.1116589915187287j)
659,7.172837,1.0,(-0.011194208227311268-0.010491289176750422j),(0.0010438847892617058+0.002531463472548962j),(4.063632373934348+2.128997084282724j)
660,7.178532,1.0,(-0.010646588971863047-0.010237575997927618j),(0.0009728166419283968+0.0024243382161970566j),(3.8946589554564706+2.134638309364979j)
661,7.184223,1.0,(-0.010048223609795275-0.009930177296753186j),(0.0008972159859389832+0.0023049376663900095j),(3.706075424688172+2.1287450422634544j)
662,7.189911,1.0,(-0.00940301810995807-0.009571646480639816j),(0.0008175217178397335+0.0021740990341778997j),(3.4991088204943828+2.1115224646041897j)
663,7.195595,1.0,(-0.008715285242953251-0.009164884633478707j),(0.0007342157331093771+0.002032753129733831j),(3.2751412054479205+2.083234371625011j)
664,7.201273,1.0,(-0.007989707903732022-0.008713131091865778j),(0.0006478200808806687+0.0018819136436728063j),(3.0356922413661396+2.044212428207782j)
665,7.206947,1.0,(-0.007230574653943239-0.008219491697966793j),(0.0005588016180041751+0.0017225232861341915j),(2.7821817833596847+1.9948132856756857j)
666,7.212617,1.0,(-0.006442541286879692-0.007687403694121851j),(0.0004676679048645489+0.001555610748827213j),(2.516168021517661+1.9354513485938336j)
667,7.218285,1.0,(-0.005630090668053979-0.007120245086492787j),(0.0003749045296231964+0.0013821689449630347j),(2.2391631829833436+1.866558987992933j)
668,7.223947,1.0,(-0.004798606943197083-0.0065221127471973865j),(0.0002810937844830435+0.001203390131442686j),(1.9530130515737745+1.7886842722987368j)
669,7.229604,1.0,(-0.003952834557928665-0.0058967478843791j),(0.000186743414061627+0.0010203358385612593j),(1.6593600603897587+1.7023600976280695j)
670,7.235258,1.0,(-0.003097337359137151-0.005247830412035107j),(9.233697635362806e-05+0.0008340355211085114j),(1.3598060264113563+1.6081313145607186j)
671,7.240907,1.0,(-0.002237275157695041-0.004579551720132441j),(-1.5784473233618548e-06+0.0006456506680718347j),(1.056176353326647+1.5066386968713679j)
672,7.246553,1.0,(-0.0013771778828022246-0.0038956793222260856j),(-9.45260313686581e-05+0.0004562054190113039j),(0.7500887272427751+1.3984824350355782j)
673,7.252194,1.0,(-0.0005220804482177016-0.003200483389286457j),(-0.0001859793765092267+0.0002668476385107527j),(0.4433672296276345+1.284363956529409j)
674,7.257831,1.0,(0.00032350792547512124-0.00249786530571295j),(-0.00027546993573396484+7.860704532184072e-05j),(0.1376602646950601+1.16494858855503j)
675,7.263464,1.0,(0.001155049998659863-0.00179182562344906j),(-0.0003625294072420248-0.00010747411544032625j),(-0.16535466628809112+1.040939137489413j)
676,7.269093,1.0,(0.0019681350752136094-0.001086310534478371j),(-0.00044670440092697453-0.0002903829634161746j),(-0.46403231372381804+0.9130516091789387j)
677,7.274717,1.0,(0.0027583946529415454-0.00038534184310152705j),(-0.0005275505283425991-0.00046910577964940096j),(-0.7567192546120745+0.7820383436353122j)
678,7.280338,1.0,(0.0035220602589977365+0.0003075304138778913j),(-0.0006046877228630409-0.0006427632934088647j),(-1.0419680613342452+0.6485871597486166j)
679,7.285955,1.0,(0.004255116280083137+0.0009884800873198817j),(-0.000677711646933284-0.0008104213003179537j),(-1.3182299393026788+0.5134585580456437j)
680,7.291567,1.0,(0.004953841857901451+0.001653816882170834j),(-0.0007462568984331339-0.000971198953531353j),(-1.584033453236108+0.37741465767662896j)
681,7.297176,1.0,(0.0056150663219573325+0.002300329445808525j),(-0.0008100101802472771-0.0011243476018240306j),(-1.8381151182111133+0.2411400827905237j)
682,7.30278,1.0,(0.006235451477796048+0.0029245224739478013j),(-0.0008686515017546822-0.0012690669367627612j),(-2.079112771753525+0.10540757256783057j)
683,7.308381,1.0,(0.0068123379313699975+0.0035234809289215446j),(-0.0009219282694727547-0.001404712282350673j),(-2.305920850653336-0.029115587203243642j)
684,7.313976,1.0,(0.007342839443977854+0.0040939836167820706j),(-0.0009695718364207228-0.0015305859087068083j),(-2.5173241117334926-0.1616614068148995j)
685,7.319569,1.0,(0.007825040245807548+0.0046337062088353176j),(-0.0010114097290219448-0.0016462098868688078j),(-2.7124720825696493-0.2916442213327618j)
686,7.325157,1.0,(0.008256687655585328+0.005139821066059493j),(-0.001047246012241806-0.0017510158440869029j),(-2.8903561197235845-0.41833410546940497j)
687,7.330741,1.0,(0.008636175720950377+0.0056101343633844615j),(-0.0010769485564806934-0.0018445915611544845j),(-3.050216288963042-0.5411218266936403j)
688,7.33632,1.0,(0.008962075999824452+0.006042487773369279j),(-0.0011004089664955702-0.0019265543966455693j),(-3.191340909723536-0.6593796580933133j)
689,7.341897,1.0,(0.009233487605056878+0.006435272324267798j),(-0.0011175695734074358-0.0019966498768805986j),(-3.313223874717875-0.7725949988413021j)
690,7.347469,1.0,(0.009449513492673915+0.006786668633570353j),(-0.0011283850012681078-0.002054608747674302j),(-3.4153302449124845-0.8801629351908586j)
691,7.353037,1.0,(0.009609775513936866+0.007095415692808048j),(-0.001132859740752047-0.0021002910743138235j),(-3.497333199843305-0.9815987344328277j)
692,7.358601,1.0,(0.00971416078576627+0.0073603941069893125j),(-0.0011310285020297711-0.0021336054211313414j),(-3.5589960156853753-1.0764313963410843j)
693,7.364161,1.0,(0.009762875879794086+0.007580775164863101j),(-0.0011229621196946545-0.0021545374633855745j),(-3.6001987230085386-1.1642329615261577j)
694,7.369717,1.0,(0.009756415247256811+0.007755969025667689j),(-0.0011087614999208339-0.0021631390072071573j),(-3.6209335003762098-1.2446162688215925j)
695,7.37527,1.0,(0.0096955793584265+0.007885650531034353j),(-0.0010885608387918816-0.0021595257683080203j),(-3.6213056987140937-1.3172482211790033j)
696,7.380818,1.0,(0.009581477758764088+0.007969698332624873j),(-0.0010625324524231492-0.0021438846084110823j),(-3.6015320983383403-1.381804038727609j)
697,7.386363,1.0,(0.009415447206539562+0.008008305199790013j),(-0.0010308656487354674-0.0021164581596427663j),(-3.561932254156346-1.4380525499356343j)
698,7.391903,1.0,(0.009199191037787581+0.008001880055257687j),(-0.0009937977244576341-0.0020775687870025275j),(-3.5029530649641023-1.485767359404635j)
699,7.397439,1.0,(0.008934589186418568+0.00795108029086382j),(-0.0009515791029354043-0.0020275809660483778j),(-3.4251243160788656-1.5247987524180124j)
700,7.402972,1.0,(0.008623719385024231+0.007856767909732474j),(-0.0009044799856604015-0.0019669071626318745j),(-3.3290596823445933-1.5550390749799234j)
701,7.408501,1.0,(0.008269013799172654+0.0077200591442140865j),(-0.0008528153134128318-0.001896035741757153j),(-3.2155008833322096-1.5764156587706781j)
702,7.414025,1.0,(0.00787311850398357+0.0075423196030872325j),(-0.0007969205757054143-0.00181551029682103j),(-3.0852884322896608-1.5889107814024035j)
703,7.419546,1.0,(0.007438676530373422+0.007325031273061774j),(-0.0007371239293337748-0.001725878877723224j),(-2.9392764278674997-1.5925605973133656j)
704,7.425064,1.0,(0.006968623635514087+0.007069894296168481j),(-0.0006737911377882959-0.001627752681932229j),(-2.77843458890926-1.587436770752185j)
705,7.430577,1.0,(0.006466255347748618+0.006778916943704282j),(-0.0006073289446590979-0.001521823427685073j),(-2.603872059135856-1.5736645243586744j)
706,7.436086,1.0,(0.005934747644011497+0.006454144431465048j),(-0.0005381248161421424-0.0014087653551024776j),(-2.416676543256088-1.551412063176819j)
707,7.441591,1.0,(0.005377472275780742+0.006097823495786749j),(-0.00046658748472029057-0.0012892989352794961j),(-2.2180211595568933-1.5208916125705083j)
708,7.447093,1.0,(0.004797799318745118+0.005712257197880794j),(-0.0003931227720766542-0.001164146296557017j),(-2.009091773298-1.4823484668071216j)
709,7.45259,1.0,(0.0041995066852056565+0.005300129040086386j),(-0.00031818715370040814-0.0010341253879666216j),(-1.7912351145213132-1.436092933839774j)
710,7.458085,1.0,(0.00358587377729255+0.0048638228333040025j),(-0.00024217074290404595-0.0008999459115371196j),(-1.565635103374962-1.3824294121880527j)
711,7.463574,1.0,(0.002961011665101348+0.00440637955109892j),(-0.00016556598964747677-0.0007625034355070962j),(-1.3337917668994919-1.3217655524299414j)
712,7.46906,1.0,(0.0023282482156098097+0.003930386117759151j),(-8.876606481324017e-05-0.0006225321521020016j),(-1.0969365159625148-1.2544753868326235j)
713,7.474543,1.0,(0.0016912571833458524+0.003438683524021961j),(-1.2205855768390392e-05-0.0004808351880528702j),(-0.8564370047058967-1.1809880174643146j)
714,7.480022,1.0,(0.001053802690765626+0.0029343114004205025j),(6.367042669694043e-05-0.00033825179944790336j),(-0.6137138385240459-1.1017819290805964j)
715,7.485496,1.0,(0.0004196060333478152+0.0024203138840696837j),(0.00013842591093343577-0.00019560841773550637j),(-0.3701863470705601-1.0173628351508233j)
716,7.490968,1.0,(-0.0002081339504932784+0.0018993758992664578j),(0.00021168632569602613-5.3619612563194494e-05j),(-0.12708702202738992-0.9281968418071238j)
717,7.496436,1.0,(-0.0008257145660083304+0.0013746701012157607j),(0.00028301920625638667+8.688144273785699e-05j),(0.11414455107469434-0.8348497044577136j)
718,7.501899,1.0,(-0.00142966491228941+0.0008492463126053471j),(0.00035202219573061207+0.00022510903564398286j),(0.3521396744675123-0.7378918212745577j)
719,7.507359,1.0,(-0.0020169540577516564+0.0003258312222330779j),(0.00041834426904154633+0.0003603760337005529j),(0.5856907552436358-0.6378540133337554j)
720,7.512815,1.0,(-0.002584373196594453-0.00019258141199850643j),(0.0004816180380724725+0.0004919392919200346j),(0.8134980795589151-0.5353345013431955j)
721,7.518267,1.0,(-0.00312893709037581-0.0007032016878451855j),(0.0005415002265080349+0.0006191193937688451j),(1.0343484401384222-0.430917081778868j)
722,7.523716,1.0,(-0.0036479548246093367-0.0012033584106936734j),(0.0005976861294724708+0.000741281696746479j),(1.2471195095454253-0.32517659149307737j)
723,7.52916,1.0,(-0.0041386231046180106-0.0016902427656266714j),(0.0006498619921917315+0.0008577691673374856j),(1.450630031655027-0.21874389237045452j)
724,7.534602,1.0,(-0.004598754372351453-0.0021615841410947377j),(0.0006977798129537731+0.0009680674998315387j),(1.643945349515817-0.1121513044060157j)
725,7.540039,1.0,(-0.0050258805409454255-0.0026146793851005465j),(0.0007411719490387229+0.001071575976531668j),(1.8259828138782808-0.00604739991843628j)
726,7.545473,1.0,(-0.005418138344560524-0.003047422661642086j),(0.000779834096030476+0.0011678429246934942j),(1.9959065195420387+0.0990287225853303j)
727,7.550903,1.0,(-0.005773647552075894-0.003457550501550011j),(0.0008135672477406256+0.0012563977167621243j),(2.1528546376053708+0.20248591591659787j)
728,7.556329,1.0,(-0.00609085423216891-0.003843083110267381j),(0.0008422123716104927+0.0013368462199055738j),(2.2960831294086814+0.3037700868646351j)
729,7.561752,1.0,(-0.006368487150728661-0.004202249016565912j),(0.0008656431896375107+0.0014088525266577135j),(2.4249536070099142+0.40236043818457795j)
730,7.567171,1.0,(-0.006605382477677807-0.004533281674674347j),(0.0008837508801058079+0.0014720982166715232j),(2.538861348447775+0.4977168721602664j)
731,7.572586,1.0,(-0.006800700208612352-0.0048346954817268485j),(0.0008964658129706599+0.0015263389712033759j),(2.6373210085489123+0.5893426681649573j)
732,7.577998,1.0,(-0.006953865622240093-0.005105215436853069j),(0.0009037503354663943+0.0015713861386852255j),(2.7199509839327383+0.6767798743723146j)
733,7.583406,1.0,(-0.007064496113220463-0.005343662968449417j),(0.000905595879714203+0.0016070899692767176j),(2.786429907233539+0.7595654710808869j)
734,7.58881,1.0,(-0.007132473000224188-0.005549086816323819j),(0.00090202378746996+0.0016333586513293686j),(2.8365463736801133+0.8372815985525168j)
735,7.594211,1.0,(-0.0071579331912048115-0.005720773468984632j),(0.000893086458501129+0.0016501596947644235j),(2.8701886815571855+0.9095555720320307j)
736,7.599607,1.0,(-0.007141249858776364-0.005858122775233092j),(0.0008788732753488088+0.0016575057062842118j),(2.887321792011835+0.9760088175653088j)
737,7.605001,1.0,(-0.007083002787900467-0.00596082749410283j),(0.0008594876391873174+0.0016554628440259569j),(2.888018045054855+1.036357175679256j)
738,7.610391,1.0,(-0.006984034842100585-0.006028691757659001j),(0.0008350791173723327+0.001644149856168407j),(2.8724290442022387+1.090294490196991j)
739,7.615777,1.0,(-0.006845399480849843-0.006061737947169543j),(0.0008058179657578477+0.001623732859269548j),(2.840802994310121+1.1375755478175635j)
740,7.62116,1.0,(-0.006668330640837152-0.006060210668416585j),(0.0007718959478565941+0.0015944259044856873j),(2.793466262929006+1.1780033201216094j)
741,7.626539,1.0,(-0.006454337873018434-0.006024521683407438j),(0.0007335453838859011+0.001556496223758016j),(2.7308451501798405+1.2114021673688955j)
742,7.631914,1.0,(-0.006205069878589138-0.005955282062139032j),(0.000691010473776675+0.0015102532719650607j),(2.6534401738874456+1.2376476555394837j)
743,7.637286,1.0,(-0.005922331011223789-0.00585324889280456j),(0.0006445563980516798+0.0014560367616914263j),(2.5618135939756996+1.2566568317869407j)
744,7.642654,1.0,(-0.0056081772726346004-0.005719408901306765j),(0.0005944831796713605+0.001394248000714724j),(2.456632109480709+1.268381540019313j)
745,7.648019,1.0,(-0.005264719029020926-0.005554852343714905j),(0.000541092652452714+0.001325302568263403j),(2.338595949283828+1.272818592488185j)
746,7.65338,1.0,(-0.004894330744634635-0.005360908665951362j),(0.0004847255204377465+0.001249679497242678j),(2.2085126373272255+1.2700041472641705j)
747,7.658739,1.0,(-0.00449928890380739-0.005138921728178584j),(0.0004257018306818507+0.0011678417831934324j),(2.0671739127527164+1.260010885833423j)
