,omega_0 [rad/s],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
564,6.610761,1.0,(-0.01013901403352869-0.022950315702797222j),(-0.0005101391961594257+0.005043781988269553j),(4.126642485233938+4.079144145385046j)
565,6.616911,1.0,(-0.010284354368615996-0.024682157313626676j),(-0.0005833821847867592+0.005301874357586245j),(4.255536868825915+4.501282024149258j)
566,6.623056,1.0,(-0.010349160120704857-0.026196861195325764j),(-0.0006520849220467372+0.00551877160800554j),(4.351920052314299+4.881629937509663j)
567,6.629195,1.0,(-0.010330017660440791-0.027496357664852037j),(-0.0007170665621982542+0.005694603017876754j),(4.414914374393968+5.220401613122012j)
568,6.635328,1.0,(-0.010224508324874258-0.028583986997035214j),(-0.0007790928829369204+0.005829791703531871j),(4.44395354705057+5.51807711851342j)
569,6.641457,1.0,(-0.010031074068203265-0.0294642277668377j),(-0.0008388742367992473+0.005925000189925862j),(4.438744111304351+5.775374763651646j)
570,6.64758,1.0,(-0.0097491263786713-0.030141862422239627j),(-0.0008970158033138844+0.005981032546811612j),(4.399254646069612+5.992997063585964j)
571,6.653699,1.0,(-0.009378787404668363-0.030622979986015632j),(-0.0009540890475794898+0.005998937669879569j),(4.325703240147396+6.171944149663818j)
572,6.659811,1.0,(-0.008921399160810634-0.03091398617154086j),(-0.0010105270427211584+0.005979930058745078j),(4.218633153521603+6.313194885933111j)
573,6.665918,1.0,(-0.008378758661720411-0.03102237178193j),(-0.0010667425703199712+0.0059254095326372975j),(4.078766110174602+6.417995936965598j)
574,6.67202,1.0,(-0.007753524558593575-0.030956027733900087j),(-0.0011230547794523528+0.005836916237838782j),(3.9070762425862244+6.487634985606686j)
575,6.678118,1.0,(-0.007049029172027788-0.03072335754720617j),(-0.0011797048654317262+0.005716115867839497j),(3.7047356394550555+6.523501450152175j)
576,6.68421,1.0,(-0.006269593311082211-0.03033333014724764j),(-0.0012368385656706406+0.00556485568563274j),(3.4732225880779417+6.527051125881976j)
577,6.690296,1.0,(-0.0054200016228307625-0.029795378697189283j),(-0.0012945445136679139+0.005385082153491445j),(3.2141642839178823+6.499848829285666j)
578,6.696378,1.0,(-0.004505306998423888-0.02911901491655096j),(-0.0013528590033717314+0.005178763452496374j),(2.9292707278697603+6.4434968703700255j)
579,6.702455,1.0,(-0.003531479611027133-0.02831425706742697j),(-0.0014117253040051001+0.004948032526598744j),(2.6205404894504394+6.359659167015836j)
580,6.708525,1.0,(-0.0025052163036500823-0.027391642805259377j),(-0.0014710085323146082+0.004695162968596294j),(2.290200529942349+6.250088482185853j)
581,6.714591,1.0,(-0.0014327403985894428-0.02636110377250938j),(-0.0015305675699077471+0.0044222698151689934j),(1.9403343568487612+6.11648200252961j)
582,6.720651,1.0,(-0.00032150648484805623-0.025233459228715928j),(-0.0015901552500461884+0.0041317260251521005j),(1.5734182108050683+5.96065695754419j)
583,6.726707,1.0,(0.0008214992331133491-0.02401887171081006j),(-0.0016495181533574118+0.0038257428270755045j),(1.1917857478816236+5.784353460227907j)
584,6.732757,1.0,(0.0019882571074358295-0.022728293499642123j),(-0.001708311077404529+0.003506749593930293j),(0.7981055472308223+5.5894324379276075j)
585,6.738802,1.0,(0.0031712052616857133-0.021372019835255798j),(-0.001766188995368056+0.0031770222914016947j),(0.394912362021708+5.377670667137063j)
586,6.744843,1.0,(0.004362640420664607-0.019960250509036874j),(-0.0018227661556418056+0.0028388270596798387j),(-0.015214334564542575+5.150833462390676j)
587,6.750878,1.0,(0.005554199951458288-0.018503717577395936j),(-0.0018775987034238893+0.002494572107601422j),(-0.4294623765240919+4.91078411363529j)
588,6.756907,1.0,(0.006737967152627054-0.017012548468747397j),(-0.0019302474262963558+0.0021465247817279405j),(-0.845149188935743+4.659302677927971j)
589,6.762933,1.0,(0.007906634331368718-0.015495888431079567j),(-0.001980275204254488+0.001796734175558512j),(-1.2598030585070283+4.398011512804906j)
590,6.768953,1.0,(0.009051874220544168-0.013964122038127413j),(-0.002027190438727593+0.00144753976591413j),(-1.6705675316113453+4.128759099206016j)
591,6.774968,1.0,(0.010166252597101801-0.012426330627124104j),(-0.0020705188313787314+0.0011009853118631211j),(-2.074895156564262+3.853185945574668j)
592,6.780978,1.0,(0.011242434422342702-0.010891533819149266j),(-0.0021097933302188306+0.0007590977730202121j),(-2.4702353307551306+3.57293806660751j)
593,6.786983,1.0,(0.012273285029453336-0.009368404853376587j),(-0.002144539921137331+0.0004238255564247759j),(-2.8541001246115494+3.289616215252754j)
594,6.792983,1.0,(0.013252008228939351-0.007865214059397621j),(-0.002174302280248749+9.702115354564417e-05j),(-3.22409183778106+3.0047696899494594j)
595,6.798977,1.0,(0.014172025807108274-0.006390070022980601j),(-0.002198636965923387-0.00021950832353399423j),(-3.577856058872801+2.7199422493437635j)
596,6.804968,1.0,(0.015027728408101232-0.00494968757262912j),(-0.0022171352358570946-0.0005242659810454466j),(-3.913379406562797+2.4364313988109547j)
597,6.810954,1.0,(0.015813167934973327-0.003551543527867548j),(-0.0022293921970608956-0.0008156046613327904j),(-4.228478700853955+2.155709527809318j)
598,6.816934,1.0,(0.01652309140744309-0.0022023884368845646j),(-0.002235047145097646-0.0010920540102942306j),(-4.521183917638947+1.8791383183189674j)
599,6.822908,1.0,(0.017152851648607182-0.0009082021305050218j),(-0.0022337711673717005-0.0013523236519398538j),(-4.789727346195426+1.6079582308419402j)
600,6.828879,1.0,(0.01769859518959851+0.00032610183044620586j),(-0.0022252699946119247-0.0015953586126188075j),(-5.032615205520622+1.3432129986168497j)
601,6.834844,1.0,(0.01815642949282523+0.0014948960752274025j),(-0.002209297199980933-0.0018199898768527963j),(-5.2482635047774995+1.086137565827932j)
602,6.840805,1.0,(0.018523431406051314+0.0025940668184665167j),(-0.002185637491854302-0.0020253727292235428j),(-5.435454851683174+0.837674999281597j)
603,6.846761,1.0,(0.01879702627919944+0.0036194189834795466j),(-0.002154131465336155-0.00221068159142492j),(-5.593039860691252+0.598823207348918j)
604,6.852711,1.0,(0.018975292891087254+0.004567388694000695j),(-0.002114673102838124-0.0023752458875171125j),(-5.720073226351844+0.37048977018924956j)
605,6.858657,1.0,(0.019056941674535706+0.005435365650695225j),(-0.0020671814116107502-0.002518602660495911j),(-5.815851847128489+0.15339329871497287j)
606,6.864598,1.0,(0.01904120387187078+0.006220779554217819j),(-0.0020116498196497035-0.0026403388465412363j),(-5.87979771155121-0.05171093561524476j)
607,6.870534,1.0,(0.018927916776057728+0.006921810527366649j),(-0.0019481121377891996-0.0027402138851089853j),(-5.911545699336587-0.2441955546114587j)
608,6.876466,1.0,(0.01871748414891831+0.0075371887104698585j),(-0.0018766483462136006-0.002818120236552485j),(-5.910920059330628-0.42353554195083576j)
609,6.882392,1.0,(0.01841095690027876+0.008065892642986261j),(-0.001797417249048022-0.002874047004375041j),(-5.877933374436962-0.5892036601232298j)
610,6.888314,1.0,(0.018009807268302928+0.008507774213637466j),(-0.0017105854811903616-0.002908155237246567j),(-5.812778578195559-0.7408683383193442j)
611,6.894231,1.0,(0.017516173985996187+0.008862898993046613j),(-0.0016164024415749171-0.002920698183379661j),(-5.715843866990703-0.8781948755184437j)
612,6.900143,1.0,(0.016932720285569657+0.009131923562400689j),(-0.0015151612634161761-0.002912063105981028j),(-5.587700663345225-1.000959305579621j)
613,6.906051,1.0,(0.01626245350545801+0.009315984446755823j),(-0.0014071763049469236-0.0028827441621450825j),(-5.429061996806173-1.1090349450140276j)
614,6.911953,1.0,(0.015509229029676353+0.009416569567683301j),(-0.0012928631507049429-0.00283336208577439j),(-5.24089568385559-1.2023192299569j)
615,6.917851,1.0,(0.014676903311478242+0.009435717361383166j),(-0.0011726113293434796-0.0027646198336108785j),(-5.024219491557263-1.2808571974515055j)
616,6.923745,1.0,(0.013769941118295551+0.009375758235986128j),(-0.001046880009517974-0.0026773194805943183j),(-4.780251370294795-1.34472697987162j)
617,6.929633,1.0,(0.012793589615025348+0.009239524792944463j),(-0.000916215025227681-0.0025724055465120854j),(-4.510459147843974-1.3940717867265273j)
618,6.935517,1.0,(0.011752801509721201+0.009030089366853258j),(-0.0007811094886589523-0.0024508329906890664j),(-4.216271258690936-1.4291386652915767j)
619,6.941396,1.0,(0.010653362758523688+0.008750971000544578j),(-0.0006421523064380372-0.00231369528904338j),(-3.899381803086979-1.450222368594888j)
620,6.947271,1.0,(0.009500995074591907+0.008405909952205994j),(-0.00049991587359796-0.0021621138142638757j),(-3.561500083427111-1.4576925414591617j)
621,6.95314,1.0,(0.00830228481153727+0.007999084727992744j),(-0.00035507083707984096-0.001997345999651759j),(-3.204616985940475-1.4519757597634895j)
622,6.959006,1.0,(0.007062986566525528+0.0075346516937575105j),(-0.00020817855438850456-0.0018205776267063486j),(-2.8305147266485102-1.4335628371835207j)
623,6.964866,1.0,(0.005790332020873437+0.007017395099490913j),(-5.997432524420393e-05-0.0016332092016300634j),(-2.4414368183518333-1.4030070904464287j)
624,6.970722,1.0,(0.004490615945234262+0.006451935249358343j),(8.892295620913776e-05-0.0014365357138431116j),(-2.039376981472877-1.3609026722586597j)
625,6.976573,1.0,(0.003170893804667884+0.005843305274765786j),(0.00023780946889004567-0.0012319757093191724j),(-1.6265857722854968-1.3079053801519407j)
626,6.98242,1.0,(0.0018378312917558353+0.005196489889012674j),(0.00038602780609176197-0.001020904622649529j),(-1.205220795463956-1.24470135583127j)
627,6.988262,1.0,(0.0004985794065013597+0.004516814931540102j),(0.0005328699314715074-0.0008047863448035524j),(-0.7776164446633191-1.1720392964699597j)
628,6.994099,1.0,(-0.0008399483005702595+0.0038095765053822775j),(0.0006776556421769725-0.0005850561952130132j),(-0.3460572162656438-1.0906953233151206j)
629,6.999932,1.0,(-0.002171132924628708+0.003079998310120677j),(0.0008197390235538897-0.00036310917729332913j),(0.08724155173957382-1.0014624789860938j)
630,7.005761,1.0,(-0.0034882081797327456+0.0023334581016645774j),(0.0009584595871661392-0.0001403727552909826j),(0.519994840536185-0.9051756488967453j)
631,7.011584,1.0,(-0.004784085072041401+0.0015755744996672183j),(0.0010931246698252213+8.167076953323883e-05j),(0.9497875135058705-0.80272744921481j)
632,7.017403,1.0,(-0.006052757863150915+0.0008114392543226508j),(0.0012231593594707224+0.00030171060293730605j),(1.374533177874353-0.6949645529640109j)
633,7.023217,1.0,(-0.007287734345820646+4.644326017104737e-05j),(0.0013479385941813464+0.0005183594829557357j),(1.7919662069004108-0.5827963291499625j)
634,7.029027,1.0,(-0.008483187692997182-0.0007143545508244532j),(0.0014669081161623975+0.0007303398430108607j),(2.2000199326675296-0.46710626797073707j)
635,7.034834,1.0,(-0.009633534184878162-0.0014660074666557317j),(0.001579541064543945+0.0009364162329030218j),(2.5966874791643733-0.3487807768868794j)
636,7.040634,1.0,(-0.010732512985083409-0.0022030747458567867j),(0.0016852493237431204+0.0011352339418853597j),(2.9797038874395025-0.22880878799219656j)
637,7.04643,1.0,(-0.011775563993808363-0.002921186893442818j),(0.0017836142657695296+0.0013257427091710636j),(3.347367326435107-0.10803118909420151j)
638,7.052223,1.0,(-0.012758028595629039-0.003615876265001389j),(0.0018742124380513275+0.0015068759861770423j),(3.697923092167819+0.012678841623283144j)
639,7.058011,1.0,(-0.01367511358630421-0.004282543158909828j),(0.0019566136338888657+0.001677547095594392j),(4.029542385704793+0.13240101179431918j)
640,7.063793,1.0,(-0.01452263781054117-0.004916949744930211j),(0.002030452507251999+0.0018367805362109382j),(4.340588196286187+0.2502535969907784j)
641,7.069572,1.0,(-0.015297401022414945-0.00551556763640883j),(0.0020954586500778164+0.001983791925834808j),(4.629756614209606+0.3654616756134561j)
642,7.075346,1.0,(-0.015995903795193264-0.0060745465469031895j),(0.002151346537683978+0.0021177345997095555j),(4.8956053455030615+0.4771707487021284j)
643,7.081115,1.0,(-0.01661536900611514-0.00659060026707186j),(0.0021978997799989293+0.002237913903510156j),(5.1369385625651525+0.5846050963000904j)
644,7.086881,1.0,(-0.017153673466986513-0.007060867611907896j),(0.0022349686183408025+0.0023437544957035546j),(5.352775094057332+0.6870549527733312j)
645,7.092642,1.0,(-0.017608708749724283-0.007482459381769309j),(0.00226241685052795+0.002434691892833939j),(5.542116260722533+0.7837773737321863j)
646,7.098398,1.0,(-0.017979088567382617-0.007853004921475667j),(0.0022801813141356464+0.0025103023610989275j),(5.704204581096682+0.8741101530051509j)
647,7.10415,1.0,(-0.018263903021101036-0.008170518673103585j),(0.0022882446402552412+0.0025702648865978833j),(5.8384525956532105+0.9574514995235306j)
648,7.109899,1.0,(-0.018462645596642485-0.008433309759641707j),(0.0022866318666462998+0.0026143406034346882j),(5.944406601145328+1.0332422046191791j)
649,7.115642,1.0,(-0.018575177389005385-0.008639868321029835j),(0.0022754247302164943+0.00264236184376317j),(6.021705244645988+1.100923671624874j)
650,7.121381,1.0,(-0.01860194684361972-0.00878925065627038j),(0.002254746073434658+0.00265429085115808j),(6.070228009951114+1.1600562965601497j)
651,7.127115,1.0,(-0.018543807918112658-0.008880785307044024j),(0.0022247736741587538+0.0026501755530561584j),(6.089968933145689+1.210223532990556j)
652,7.132845,1.0,(-0.018402016314964607-0.008914138947529873j),(0.0021857199451998837+0.002630146193818356j),(6.08108172743155+1.2510803248345819j)
653,7.138571,1.0,(-0.018178244060406475-0.008889318064513513j),(0.00213784394222271+0.0025944265842991997j),(6.04386009510217+1.2823321761153357j)
654,7.144293,1.0,(-0.017874573968508983-0.008806679446966108j),(0.002081447369354035+0.0025433299053328785j),(5.978744578613089+1.303745408282592j)
655,7.150011,1.0,(-0.017493466488470145-0.008666912453498496j),(0.0020168709915761585+0.0024772537616386103j),(5.886316757305261+1.3151471603213363j)
656,7.155724,1.0,(-0.017037853120813337-0.00847105616254989j),(0.0019445088456770993+0.0023966909318289265j),(5.767319788761439+1.316424744291459j)
657,7.161431,1.0,(-0.016511046253312164-0.008220544490544445j),(0.001864791949123324+0.002302229293309755j),(5.622645937682844+1.3075387093528625j)
658,7.167136,1.0,(-0.015916175937549338-0.007916815169054027j),(0.001778110861973125+0.0021944304862797064j),(5.453168807460396+1.288492037027194j)
659,7.172837,1.0,(-0.015257249764326707-0.007561907133334037j),(0.0016849712479946807+0.002074032565625491j),(5.2600332632850675+1.2593609813386384j)
660,7.178532,1.0,(-0.014538606035507527-0.007158174299496667j),(0.0015859107815102806+0.0019418499911019258j),(5.044524695413254+1.2202932669989306j)
661,7.184223,1.0,(-0.013764371049445997-0.00670799854178695j),(0.0014814268257880982+0.0017986743231602125j),(4.807891099038272+1.17147420477227j)
662,7.189911,1.0,(-0.012938964923315319-0.00621402057256987j),(0.001372049154136522+0.0016453612329859837j),(4.551492232060263+1.1131426820123747j)
663,7.195595,1.0,(-0.012067274200957474-0.005679281589075468j),(0.0012583605395920703+0.0014828678376342446j),(4.27686053837394+1.0456130012844311j)
664,7.201273,1.0,(-0.011154589309186846-0.005107175221862289j),(0.0011409899424721225+0.0013122353617222042j),(3.985676094154386+0.9692737744418064j)
665,7.206947,1.0,(-0.01020566674079919-0.004500876959755075j),(0.0010204881218516901+0.0011344192653417262j),(3.679481946495787+0.8845133763521789j)
666,7.212617,1.0,(-0.009225685833087818-0.003863936650254697j),(0.0008974561306308594+0.000950467053242018j),(3.3599754104474+0.7917929462692277j)
667,7.218285,1.0,(-0.008219572394176563-0.003199813585760412j),(0.0007724597526505044+0.0007613846770450508j),(3.02878627929444+0.6915821556846774j)
668,7.223947,1.0,(-0.007193345260149353-0.002512780768391249j),(0.0006461937716027796+0.0005683917556897303j),(2.6879322927731515+0.5844993735770413j)
669,7.229604,1.0,(-0.006152199755041557-0.001806664229403096j),(0.0005192481310499097+0.0003725616556079027j),(2.339177006410324+0.4711193004691943j)
670,7.235258,1.0,(-0.005101094775291037-0.0010852170944597444j),(0.000392179378109542+0.0001749331989374336j),(1.984228642282386+0.35202570944733863j)
671,7.240907,1.0,(-0.00404570802910596-0.00035275081728158424j),(0.0002656284800260561-2.3316080612961203e-05j),(1.6250537320003748+0.22791577676187502j)
672,7.246553,1.0,(-0.002990925779556672+0.0003869002150139539j),(0.0001401393097597956-0.0002211550160875028j),(1.2633665243905816+0.09942851504500338j)
673,7.252194,1.0,(-0.001942259343678352+0.0011293690226468194j),(1.6325678694338133e-05-0.00041742476535744767j),(0.9011217797221361-0.03268269382128705j)
674,7.257831,1.0,(-0.0009045660188480326+0.001870695926833044j),(-0.00010527779623855209-0.0006110910617391548j),(0.5400630648506995-0.16771344616938022j)
675,7.263464,1.0,(0.00011725495767057624+0.00260682397796642j),(-0.00022413414439104767-0.0008011080339258766j),(0.18196707042767188-0.30492089442361386j)
676,7.269093,1.0,(0.0011184551566834457+0.0033337618730653706j),(-0.00033972533781378365-0.000986461289226003j),(-0.1714279911960312-0.4435519892785472j)
677,7.274717,1.0,(0.0020943205055739735+0.004047459591819673j),(-0.0004515409032550839-0.0011661390308261735j),(-0.5183726766185701-0.5828202034574231j)
678,7.280338,1.0,(0.0030408575636463827+0.004744358556709483j),(-0.0005591547378130867-0.0013392666767625897j),(-0.8573585556983818-0.7220118350684235j)
679,7.285955,1.0,(0.003953751253534477+0.005420632796918396j),(-0.0006621041268623682-0.0015049169143115078j),(-1.1867532803961747-0.8603405346850339j)
680,7.291567,1.0,(0.004829004929747615+0.00607261866048735j),(-0.0007599692050898768-0.0016622202980353523j),(-1.5050084216632276-0.9970256564184554j)
681,7.297176,1.0,(0.005663292296655571+0.006697140236120785j),(-0.0008524024622703189-0.0018104403931253556j),(-1.8108178734242457-1.1313695365937662j)
682,7.30278,1.0,(0.0064530139616501975+0.00729077394965893j),(-0.0009390321835097557-0.0019487959863212635j),(-2.102745451903291-1.2625934292452339j)
683,7.308381,1.0,(0.0071953951473526945+0.007850675941658093j),(-0.0010195785660964296-0.002076660491431947j),(-2.3796540445881-1.3900279262300348j)
684,7.313976,1.0,(0.007887303665223422+0.008373755119095848j),(-0.0010937244016534892-0.002193364957418687j),(-2.640257273258837-1.512916251519159j)
685,7.319569,1.0,(0.008526803852095512+0.00885777899811058j),(-0.001161286370298901-0.0022984521700415463j),(-2.88370065413528-1.6306792778232073j)
686,7.325157,1.0,(0.009111437619876348+0.009300098974809077j),(-0.001222027532892122-0.002391390299231435j),(-3.10891471180801-1.7426141442364917j)
687,7.330741,1.0,(0.009639523852410783+0.009698684585508875j),(-0.001275796649218256-0.002471799969073945j),(-3.3151177408987205-1.8481382935464064j)
688,7.33632,1.0,(0.01010952249100637+0.010051588259934926j),(-0.0013224608903475335-0.002539339386765242j),(-3.5015635697793326-1.946664055561189j)
689,7.341897,1.0,(0.010520535353544355+0.01035737328901487j),(-0.001361957179595838-0.002593787391603471j),(-3.667746950224242-2.0377115123970944j)
690,7.347469,1.0,(0.010871527792952728+0.01061450944542582j),(-0.0013942127194692725-0.0026349284165330267j),(-3.813088588843177-2.1207392102091673j)
691,7.353037,1.0,(0.011162096683989447+0.010821980823251236j),(-0.0014192235699084816-0.002662667765209896j),(-3.9372517077975098-2.1953179613355536j)
692,7.358601,1.0,(0.011392088063550217+0.01097895323331205j),(-0.0014370140571931572-0.002676965756299262j),(-4.03998359207629-2.2610440203620907j)
693,7.364161,1.0,(0.011561675813094892+0.011084902744511953j),(-0.001447646793393161-0.002677862775585305j),(-4.1211497396151735-2.317563989162075j)
694,7.369717,1.0,(0.011671327155095303+0.011139562879384614j),(-0.0014512161528176266-0.0026654681201985627j),(-4.180728644322513-2.3645723718528626j)
695,7.37527,1.0,(0.011721839871051248+0.01114292691814495j),(-0.0014478543339245965-0.0026399536386565495j),(-4.218819140130198-2.4018180458754084j)
696,7.380818,1.0,(0.011714266078142311+0.011095278468211383j),(-0.001437724318844067-0.0026015770033250064j),(-4.235611424565577-2.4290840465259986j)
697,7.386363,1.0,(0.011649963570585635+0.010997137889257172j),(-0.0014210186403917368-0.0025506378172270856j),(-4.231424642995282-2.446227005963633j)
698,7.391903,1.0,(0.011530585600212548+0.010849352142445522j),(-0.0013979682302825542-0.002487534091762562j),(-4.206678839099653-2.453141382948982j)
699,7.397439,1.0,(0.011358015258067436+0.01065295407147871j),(-0.0013688258708417752-0.002412694961019306j),(-4.161894897395619-2.449782375302961j)
700,7.402972,1.0,(0.011134331397475236+0.010409189643971507j),(-0.0013338644490005884-0.0023265986915438344j),(-4.097675573348345-2.4361506945388114j)
701,7.408501,1.0,(0.010861931428969275+0.010119621367226881j),(-0.0012933973314542308-0.0022298099675206354j),(-4.014738150114609-2.4123017434273013j)
702,7.414025,1.0,(0.01054342974653924+0.009786070346607863j),(-0.0012477598489590643-0.0021229499480696066j),(-3.9138978744807944-2.378350203430479j)
703,7.419546,1.0,(0.010181475643573079+0.009410392912533868j),(-0.0011972857068131746-0.0020066304096950194j),(-3.7959973102912072-2.334441975529758j)
704,7.425064,1.0,(0.00977897681762018+0.008994722401470399j),(-0.001142342167294472-0.0018815361955044903j),(-3.661981188237644-2.2807769315809465j)
705,7.430577,1.0,(0.009339178194467357+0.008541560558377709j),(-0.001083335532723519-0.0017484426259709936j),(-3.5129226703818204-2.217628069637293j)
706,7.436086,1.0,(0.008865236279657367+0.008053357265718108j),(-0.0010206572651473562-0.0016080926412937718j),(-3.34988578479441-2.1452858555750534j)
707,7.441591,1.0,(0.008360489233155797+0.007532790348105609j),(-0.000954718823728874-0.00146127980506268j),(-3.174013050259215-2.0640936245886685j)
708,7.447093,1.0,(0.007828277325604706+0.006982556387543865j),(-0.0008859295221021819-0.0013087930558979464j),(-2.986461297613304-1.9744177070129107j)
709,7.45259,1.0,(0.007272323024605182+0.006405819235038799j),(-0.000814747283979461-0.0011515317048821656j),(-2.7885351666733142-1.8767165047855454j)
710,7.458085,1.0,(0.006695883526233246+0.005805281176628512j),(-0.0007415667931351423-0.0009902599247337105j),(-2.5813926593638703-1.7713937717758146j)
711,7.463574,1.0,(0.006103000979406104+0.005184501816072438j),(-0.0006668820036128383-0.000825960901857294j),(-2.3664829457090244-1.659019862177313j)
712,7.46906,1.0,(0.005496977082591956+0.004546365407384551j),(-0.0005910908069038606-0.000659419998147906j),(-2.145008359239143-1.5400627550950499j)
713,7.474543,1.0,(0.004881438010697856+0.0038940861113924067j),(-0.000514631384511911-0.000491504081751679j),(-1.9182961947557944-1.415070193562817j)
714,7.480022,1.0,(0.004260099509500808+0.0032310908798480055j),(-0.00043795204223994545-0.00032311845716955303j),(-1.6877242599637858-1.2846447091828381j)
715,7.485496,1.0,(0.003636638739420357+0.0025607930769762795j),(-0.00036149462684387446-0.00015515259029506625j),(-1.4546701300073566-1.1494114150253891j)
716,7.490968,1.0,(0.003014220601110241+0.0018861164801631876j),(-0.0002856376744544338+1.1636990110578955e-05j),(-1.2203321415474067-1.0099139573167824j)
717,7.496436,1.0,(0.002396507220196124+0.0012105961432941556j),(-0.00021082001183843232+0.00017635519049492555j),(-0.9861070322241743-0.8668367923823105j)
718,7.501899,1.0,(0.001786941213569749+0.0005375931857970774j),(-0.00013745182422869842+0.00033816283488025275j),(-0.7533253742916604-0.7208536173056709j)
719,7.507359,1.0,(0.0011885260953552615-0.00012995319365232484j),(-6.589001958832077e-05+0.000496335138731878j),(-0.5231610478852444-0.5725661176963556j)
720,7.512815,1.0,(0.0006044550173101861-0.0007887777328621755j),(3.488404692290263e-06+0.0006500820509899685j),(-0.2968794145039083-0.42266415870322604j)
721,7.518267,1.0,(3.770310899867485e-05-0.0014358662105211108j),(7.0330435294904e-05+0.0007986849651855234j),(-0.07566303663814816-0.27180814200917197j)
722,7.523716,1.0,(-0.0005090433056670323-0.0020683693068320385j),(0.00013432163691017756+0.0009414775173702622j),(0.13939366631096248-0.12063490192501049j)
723,7.52916,1.0,(-0.0010329609472409106-0.00268324783616043j),(0.00019513299379858302+0.0010777631395409981j),(0.34713235113410995+0.030143915056035274j)
724,7.534602,1.0,(-0.001531859942875274-0.0032781380638569097j),(0.0002525074611419291+0.0012070094963194484j),(0.5466407375502828+0.17996210113617556j)
725,7.540039,1.0,(-0.00200321858870634-0.003850128998540817j),(0.00030615684467785585+0.0013285807496091337j),(0.7368484325732035+0.3280953433814149j)
726,7.545473,1.0,(-0.0024451425132710754-0.00439703781131564j),(0.0003558633289347804+0.0014420104648470333j),(0.9169326190305741+0.47397418644107847j)
727,7.550903,1.0,(-0.002855683113976646-0.004916478265394774j),(0.00040140709040570517+0.0015468068468392413j),(1.0860350014679399+0.6169597032330847j)
728,7.556329,1.0,(-0.0032332121886246676-0.005406388142111984j),(0.00044260842844078235+0.0016425612653556154j),(1.243410834032821+0.7564633662808176j)
729,7.561752,1.0,(-0.003576379707000548-0.005864950560228358j),(0.0004793206197104827+0.0017289293353947269j),(1.388418122417262+0.8919421159067576j)
730,7.567171,1.0,(-0.003883906974841989-0.006290332457659521j),(0.0005114081993873961+0.0018055817970733287j),(1.520437019754446+1.0228246390765625j)
731,7.572586,1.0,(-0.004154832062624546-0.006681017187416787j),(0.0005387747913651899+0.001872269343167002j),(1.6389629490838875+1.148594895980273j)
732,7.577998,1.0,(-0.004388458007934509-0.007035729578532837j),(0.0005613569334432163+0.0019288034247113227j),(1.7435928758423467+1.2687859439292832j)
733,7.583406,1.0,(-0.004584235839870093-0.007353271929569726j),(0.0005791128216310219+0.001975032613325276j),(1.8339696749156025+1.3829172886806331j)
734,7.58881,1.0,(-0.0047418779540277746-0.007632704214841467j),(0.0005920312743649971+0.0020108684523798596j),(1.9098430757807534+1.490563642048102j)
735,7.594211,1.0,(-0.004861353754326773-0.00787334656218516j),(0.0006001332297965744+0.002036285493576262j),(1.9710610587214283+1.5913531087039456j)
736,7.599607,1.0,(-0.004942801696220086-0.008074605750462331j),(0.0006034653820498231+0.0020513010760842575j),(2.0175263069373433+1.6848949754487197j)
737,7.605001,1.0,(-0.004986641749905178-0.008236250828960182j),(0.0006021026821474852+0.0020559953928557403j),(2.0492693716006696+1.770920559580464j)
738,7.610391,1.0,(-0.0049934521848103664-0.008358109375564228j),(0.0005961483266959315+0.0020504957881514185j),(2.0663664436633797+1.8491159332234468j)
739,7.615777,1.0,(-0.004964043154680172-0.0084402592953944j),(0.0005857308313352201+0.0020349817617610552j),(2.068994743750105+1.919239998725086j)
740,7.62116,1.0,(-0.00489941224143835-0.008483015282231226j),(0.000571002017324525+0.002009683084520879j),(2.057410534072701+1.981104951308481j)
741,7.626539,1.0,(-0.004800782394036026-0.008486843438099474j),(0.0005521462927082642+0.0019748819221201697j),(2.031951650764429+2.0345365734750773j)
742,7.631914,1.0,(-0.004669523228294298-0.008452423442859246j),(0.0005293618364115259+0.0019309049937641808j),(1.993031113939225+2.0794167677294806j)
743,7.637286,1.0,(-0.004507173184083308-0.008380588436633819j),(0.0005028704442330786+0.0018781104296306396j),(1.941126463010244+2.1156720489839826j)
744,7.642654,1.0,(-0.0043154690820118675-0.008272390709181007j),(0.00047292036973797314+0.001816918016001993j),(1.8768007319886846+2.1432568276961184j)
745,7.648019,1.0,(-0.004096241211368267-0.008128995725842433j),(0.0004397685445016801+0.0017477626735906916j),(1.8006616468888539+2.162176005727763j)
746,7.65338,1.0,(-0.003851530695721497-0.007951801137733085j),(0.0004037024077727554+0.0016711434503762475j),(1.713405325858461+2.172467635308355j)
747,7.658739,1.0,(-0.0035833468361957384-0.007742225571874112j),(0.0003649997383833032+0.0015875428246080333j),(1.6157331907976273+2.1742124341446503j)
748,7.664092,1.0,(-0.003294138953941901-0.007502083425716661j),(0.0003240010681989174+0.0014975716488471122j),(1.5085130889390181+2.1675297173361314j)
749,7.669443,1.0,(-0.0029860206777072617-0.00723299857147429j),(0.0002809957635925899+0.0014017396554456476j),(1.392506434397788+2.1525743864622475j)
750,7.674789,1.0,(-0.0026615886311447136-0.006937009863152093j),(0.00023634192432979287+0.0013006939306088362j),(1.2686601222400147+2.1295458069573656j)
