,omega_0 [rad/s],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
562,6.598445,1.0,(-0.021977737251781402-0.029572663696669846j),(0.0009969448864569016+0.006503712031199308j),(7.0686059476214185+5.22688284939497j)
563,6.604605,1.0,(-0.022521922789574638-0.0309897697203411j),(0.0009853700523049225+0.0067403982366396j),(7.296353431449903+5.5544709310177485j)
564,6.610761,1.0,(-0.022948330607537336-0.032184208601646544j),(0.0009731039111250681+0.006932926629204988j),(7.483401682825688+5.840312222334282j)
565,6.616911,1.0,(-0.023253232031822113-0.03315751238853581j),(0.000959351711114964+0.007081334710902169j),(7.628668961722894+6.084558554351497j)
566,6.623056,1.0,(-0.023434144001863413-0.03391291858199598j),(0.0009433852486225912+0.0071860114378173474j),(7.731471433701696+6.287699906342572j)
567,6.629195,1.0,(-0.023489485680899695-0.03445439321513571j),(0.000924553322838468+0.007247539796197988j),(7.791380357112343+6.450332805318681j)
568,6.635328,1.0,(-0.023418741794899927-0.03478705772415882j),(0.0009022830945253667+0.00726676203181306j),(7.80829092033065+6.573268504195661j)
569,6.641457,1.0,(-0.023222244659200045-0.03491688058224729j),(0.0008760710299245199+0.007244713322218288j),(7.782365682775428+6.657489888333124j)
570,6.64758,1.0,(-0.022901356671544425-0.0348505524812271j),(0.0008455110038422403+0.0071826376069838325j),(7.714051529539235+6.704063401473768j)
571,6.653699,1.0,(-0.022458147679889146-0.03459549103349951j),(0.0008102599792392873+0.007081933554210293j),(7.604031308157133+6.7142256478318245j)
572,6.659811,1.0,(-0.021895909642855794-0.03416000945556918j),(0.0007700872715156+0.006944254540653633j),(7.453335156304309+6.689324943342033j)
573,6.665918,1.0,(-0.021218358589928262-0.03355280084361258j),(0.0007248131476585433+0.006771326487160353j),(7.263144434236224+6.630823207179657j)
574,6.67202,1.0,(-0.020430077127191634-0.032783161608905105j),(0.0006743448697358377+0.006565045868363036j),(7.034900379991152+6.540271915746318j)
575,6.678118,1.0,(-0.019536228508984642-0.03186071241274499j),(0.0006186619290830396+0.006327398995636468j),(6.770220577510637+6.419287756270971j)
576,6.68421,1.0,(-0.01854305409973329-0.03079594578466j),(0.0005578427841931315+0.0060606048284709045j),(6.471056430653618+6.26962498229521j)
577,6.690296,1.0,(-0.01745716016128423-0.029599477813666144j),(0.0004920235521127497+0.005766919690599169j),(6.13947881941273+6.093078319863084j)
578,6.696378,1.0,(-0.01628527222758124-0.028281750262562782j),(0.00042138178261609755+0.0054485733771695586j),(5.777602400628535+5.8914261566013435j)
579,6.702455,1.0,(-0.015035125483214003-0.026854007109589725j),(0.0003461912837529838+0.005108008928647487j),(5.387857565188877+5.666576996351138j)
580,6.708525,1.0,(-0.01371514389002669-0.025327991954496396j),(0.0002668011111455911+0.004747800940283218j),(4.972899985276488+5.420533011004992j)
581,6.714591,1.0,(-0.012333017223205777-0.02371429625352422j),(0.00018354908937388923+0.00437026678980802j),(4.535162671730401+5.155120159905741j)
582,6.720651,1.0,(-0.010897825032681512-0.02202484316172492j),(9.688885116167201e-05+0.003978053633708499j),(4.077523350902913+4.872388124503276j)
583,6.726707,1.0,(-0.009417923880532047-0.02027043620053581j),(7.25892063718227e-06+0.0035735607697258186j),(3.6026435639205143+4.574211230396625j)
584,6.732757,1.0,(-0.007902822407089654-0.018462972447621906j),(-8.480164076391601e-05+0.003159454786902953j),(3.1135596749471244+4.262657303028145j)
585,6.738802,1.0,(-0.006361380474591606-0.016613359908172396j),(-0.00017876848927719097+0.0027381848956230586j),(2.6131161884618934+3.939637828519634j)
586,6.744843,1.0,(-0.0048025003887307224-0.014732341788434826j),(-0.00027408906506749435+0.002312172703226191j),(2.104179849685954+3.607043134957714j)
587,6.750878,1.0,(-0.003235833588611554-0.012831370373058442j),(-0.000370142862050315+0.001884009042927725j),(1.5898787621661548+3.266903620146305j)
588,6.756907,1.0,(-0.0016704487483540106-0.010921050278594243j),(-0.00046632444323914136+0.0014560963952025214j),(1.0731673219900468+2.9211144134861646j)
589,6.762933,1.0,(-0.00011451265452696731-0.009010725817402879j),(-0.000562064680538564+0.001030561052504012j),(0.5567159470307644+2.5713554913328975j)
590,6.768953,1.0,(0.001422443106956546-0.007111329271855948j),(-0.000656695877911576+0.0006098837333937952j),(0.04366726335990112+2.219611659085245j)
591,6.774968,1.0,(0.0029321487312626805-0.00523213973413102j),(-0.000749612673052997+0.0001961770515924908j),(-0.46323631398510273+1.8675848502340129j)
592,6.780978,1.0,(0.004406360630974291-0.003382369453735939j),(-0.0008402009807726932-0.00020846467533222433j),(-0.9612399601977073+1.5169816299881167j)
593,6.786983,1.0,(0.005837154170862221-0.0015707934898189532j),(-0.0009278561487774821-0.0006020478939333836j),(-1.4476758033978125+1.1694472523105235j)
594,6.792983,1.0,(0.007216975396617929+0.0001942696377951298j),(-0.001011989635597562-0.000982686759224776j),(-1.9199778073188385+0.826562023960785j)
595,6.798977,1.0,(0.008538463378863232+0.0019047039016161027j),(-0.0010920205168603832-0.0013485504176230833j),(-2.3756201290379346+0.4898923003020197j)
596,6.804968,1.0,(0.009795559092697494+0.003554019869911816j),(-0.0011674441682803453-0.0016981678090491415j),(-2.812501470736063+0.160708458866689j)
597,6.810954,1.0,(0.010981574139636676+0.0051348305583748975j),(-0.00123771726123979-0.0020298904869333534j),(-3.228278385854216-0.15951604871552316j)
598,6.816934,1.0,(0.01209060747364339+0.0066406222529359895j),(-0.0013023479775838816-0.0023422749510063207j),(-3.6208481475244803-0.4694502682632621j)
599,6.822908,1.0,(0.013117492769840372+0.00806573035469713j),(-0.001360891347926066-0.002634075711660293j),(-3.988340340090548-0.7679049557476056j)
600,6.828879,1.0,(0.014058076025221572+0.009405697841599444j),(-0.0014129679940064095-0.0029043145077128356j),(-4.32921669644015-1.0539164746467642j)
601,6.834844,1.0,(0.014907788797632344+0.010655274886291463j),(-0.0014581848825077734-0.0031518760631128557j),(-4.641756724078224-1.326318305234372j)
602,6.840805,1.0,(0.015663409543033073+0.011810888046463063j),(-0.001496234629941631-0.0033760090097853467j),(-4.924699069704888-1.584270176721683j)
603,6.846761,1.0,(0.01632187766757728+0.012868912192041958j),(-0.0015268335061670254-0.0035759803995408894j),(-5.176806885234095-1.8268852332137828j)
604,6.852711,1.0,(0.016880805708233797+0.013826375145076657j),(-0.001549751642793561-0.0037512177253536576j),(-5.397052428456165-2.0533795145411027j)
605,6.858657,1.0,(0.017338664470782705+0.014681357193952329j),(-0.001564817077590138-0.003901379237529881j),(-5.58470479058988-2.263175400000593j)
606,6.864598,1.0,(0.017694249755176698+0.015432017484583508j),(-0.001571897946366964-0.004026173591207106j),(-5.739112538957974-2.4556719743595385j)
607,6.870534,1.0,(0.01794704759649969+0.016077268406899145j),(-0.0015709156307491833-0.004125484831189374j),(-5.85985574023339-2.6304032989548634j)
608,6.876466,1.0,(0.01809715689594243+0.016616652196114644j),(-0.0015618417272467554-0.0041993441489814095j),(-5.946718794740737-2.7870199192076504j)
609,6.882392,1.0,(0.018145185484559068+0.017049999061731817j),(-0.0015447030468613099-0.004247882938731351j),(-5.999635180902128-2.9251875432249084j)
610,6.888314,1.0,(0.018092377509853194+0.017377994909986223j),(-0.00151956894863472-0.004271405315824912j),(-6.018773909727994-3.0447618858948724j)
611,6.894231,1.0,(0.017940487658910435+0.017601619336427173j),(-0.0014865648109202913-0.004270316209114009j),(-6.004458191205797-3.1456176872816255j)
612,6.900143,1.0,(0.017691822620865726+0.017722442504774737j),(-0.0014458630328483023-0.004245155428025278j),(-5.95720396362965-3.2277437645720983j)
613,6.906051,1.0,(0.017349126761883295+0.017742496070634297j),(-0.0013976738979159836-0.004196566743764788j),(-5.877684827029166-3.2912228192227424j)
614,6.911953,1.0,(0.016915820378821757+0.017664277281136995j),(-0.0013422793001852443-0.004125334171537343j),(-5.766787341253239-3.3361917289749625j)
615,6.917851,1.0,(0.0163955077516188+0.017490700344951066j),(-0.001279967722921997-0.00403230631436185j),(-5.625493952762595-3.362905868800712j)
616,6.923745,1.0,(0.015792331776880778+0.017225058820851045j),(-0.001211085688296434-0.003918441539175366j),(-5.45496367130998-3.371673339930539j)
617,6.929633,1.0,(0.015111080817774097+0.016871192650454742j),(-0.001136043938093954-0.0037848436481320146j),(-5.256574170363032-3.362886752772879j)
618,6.935517,1.0,(0.014356477268945633+0.016433064632620953j),(-0.0010552422823685475-0.003632611836239468j),(-5.031713838110834-3.3370078134601027j)
619,6.941396,1.0,(0.013533917826967244+0.015915166696028056j),(-0.0009691502699650579-0.0034629930480877895j),(-4.781996683165724-3.2945728890671893j)
620,6.947271,1.0,(0.012648830964967139+0.01532211689511626j),(-0.0008782401858746855-0.003277246097978822j),(-4.509072330016603-3.2361701496705857j)
621,6.95314,1.0,(0.011707366965927047+0.014659110448463283j),(-0.0007830588654817416-0.00307678624989814j),(-4.214837005901295-3.1624794134450256j)
622,6.959006,1.0,(0.010715096824187418+0.01393103698941021j),(-0.0006840938705094255-0.0028629136192693614j),(-3.9010317427545766-3.074177503264686j)
623,6.964866,1.0,(0.009678791375939938+0.013143710688137748j),(-0.0005819564787421244-0.002637185036070342j),(-3.5697934179655277-2.972076305258413j)
624,6.970722,1.0,(0.008604512206629908+0.01230248425481854j),(-0.00047718867857319863-0.00240100748369005j),(-3.223059324119038-2.856958122946351j)
625,6.976573,1.0,(0.007498959729507847+0.011413272975965031j),(-0.00037039692154959645-0.0021559322732382555j),(-2.8629934367154206-2.7297017793202953j)
626,6.98242,1.0,(0.006368545087180191+0.010481798706328963j),(-0.00026216298563320177-0.001903445469662958j),(-2.4916862761055416-2.591182022610379j)
627,6.988262,1.0,(0.005220104348836807+0.009514188747866215j),(-0.0001531117332500614-0.0016451302710158693j),(-2.1113882186128183-2.442354216760848j)
628,6.994099,1.0,(0.004060279742683499+0.008516473952832797j),(-4.385131256883157e-05-0.0013825308743716895j),(-1.7243095927322383-2.284182316685683j)
629,6.999932,1.0,(0.00289548100342502+0.0074945194281807095j),(6.50290301485639e-05-0.00111713746378139j),(-1.3326022389884562-2.1176240867815004j)
630,7.005761,1.0,(0.0017322438282095858+0.006454352496700489j),(0.00017292623587704723-0.0008504718909257773j),(-0.9384809470266278-1.9436827264879122j)
631,7.011584,1.0,(0.00057739784204149+0.005402327398117338j),(0.00027920865535172306-0.0005841262976788421j),(-0.5442824890463142-1.7634395590651033j)
632,7.017403,1.0,(-0.0005631650178844394+0.004344009739839001j),(0.00038333000989225474-0.0003194801238351871j),(-0.15204597037325457-1.5778638760586334j)
633,7.023217,1.0,(-0.0016831317823392494+0.003285408361840969j),(0.000484704374517264-5.801299577635486e-05j),(0.23602510284113726-1.3880220431579653j)
634,7.029027,1.0,(-0.002776781974386993+0.0022320440645177734j),(0.0005827995641837656+0.00019892946131398767j),(0.6179103654957312-1.1949161858303112j)
635,7.034834,1.0,(-0.00383860778542285+0.0011892961819883017j),(0.0006771022107190559+0.0004500475843884002j),(0.9916441161121465-0.9995424369032926j)
636,7.040634,1.0,(-0.004862467320441462+0.00016325789065846027j),(0.0007670444783952411+0.0006938858515713988j),(1.3550140128284893-0.8030571875331036j)
637,7.04643,1.0,(-0.005843781840627765-0.0008414280158818821j),(0.0008521990110956837+0.0009293519119359889j),(1.706336693754373-0.6063674161359206j)
638,7.052223,1.0,(-0.006777877899255806-0.0018199629138937537j),(0.0009321310162318749+0.0011553272707066989j),(2.0438784737937525-0.4104291407410714j)
639,7.058011,1.0,(-0.007659937574787023-0.0027672821873631227j),(0.0010063974636003617+0.0013706494279296698j),(2.3658294566703506-0.21627826886314078j)
640,7.063793,1.0,(-0.008485707306701508-0.0036787792933956646j),(0.0010746091324809995+0.0015742817659090544j),(2.670558871651649-0.02488904460082697j)
641,7.069572,1.0,(-0.00925185900088835-0.0045507445924616256j),(0.0011364586055396713+0.0017654059998694121j),(2.9567548520279785+0.1629261576958082j)
642,7.075346,1.0,(-0.009954737795424051-0.005378976672495331j),(0.0011916175653320811+0.0019431130642263003j),(3.2229631839427615+0.3462236694785884j)
643,7.081115,1.0,(-0.010591395441335588-0.006159907995383764j),(0.0012398237490981454+0.0021066551719717357j),(3.4679658226086247+0.5241644103227566j)
644,7.086881,1.0,(-0.011159476406111004-0.006890533694841932j),(0.001280868721164412+0.002255423502903542j),(3.6907493288812834+0.696008604424847j)
645,7.092642,1.0,(-0.011656623724271821-0.007567655561375473j),(0.001314554624853186+0.0023887929741768245j),(3.89027313082916+0.8609388919529024j)
646,7.098398,1.0,(-0.012081144878322106-0.008188693706979914j),(0.0013407457823687268+0.0025062916268377596j),(4.065725666190567+1.0182472344732196j)
647,7.10415,1.0,(-0.012431817031157814-0.008751509535913013j),(0.0013593502870233312+0.002607558500282955j),(4.216460433593144+1.1673007867719654j)
648,7.109899,1.0,(-0.012707808346774499-0.009254272140005805j),(0.0013703169392397902+0.0026923162444498156j),(4.341958899810848+1.3075116854695872j)
649,7.115642,1.0,(-0.012908542760569977-0.009695175686726974j),(0.0013736324813133191+0.002760329431028187j),(4.441768536344375+1.4382511918854006j)
650,7.121381,1.0,(-0.013034095235653926-0.010073198244224505j),(0.0013693347137972549+0.0028115282547472352j),(4.515688549980237+1.5590668843635944j)
651,7.127115,1.0,(-0.013084850715243493-0.010387446485126852j),(0.001357502610484276+0.0028459016169767085j),(4.5636097833816915+1.6694952244922638j)
652,7.132845,1.0,(-0.013061638361279089-0.01063749235683742j),(0.0013382553940108797+0.002863543706143493j),(4.585588499844411+1.7691701675314353j)
653,7.138571,1.0,(-0.012965638865716472-0.010823185375353131j),(0.0013117503529990655+0.0028646282437802713j),(4.58180596971533+1.8577632825506454j)
654,7.144293,1.0,(-0.012798442102255829-0.010944726950238078j),(0.0012781881253013639+0.002849418382583607j),(4.552585364283663+1.9350061955820774j)
655,7.150011,1.0,(-0.012561989860589455-0.01100264646611665j),(0.0012378048114592482+0.0028182603812265785j),(4.498383690811181+2.0006903887830343j)
656,7.155724,1.0,(-0.012258654812049486-0.010997813533288929j),(0.0011908846631276905+0.0027715935648209666j),(4.419807672471372+2.0546596021516432j)
657,7.161431,1.0,(-0.011891177995756567-0.01093145714837008j),(0.0011377487774845978+0.0027099448257495136j),(4.317606190144519+2.0968263350182066j)
658,7.167136,1.0,(-0.011462261962384257-0.010805016609522955j),(0.0010787016848200404+0.0026338526762383235j),(4.192546240598777+2.1271927392580205j)
659,7.172837,1.0,(-0.01097528520551828-0.010620290100974079j),(0.0010141335711266871+0.0025439883860326556j),(4.045614589125485+2.1457743040941137j)
660,7.178532,1.0,(-0.01043398622247073-0.0103794308659948j),(0.0009444716011700768+0.0024411073767899106j),(3.877938338692598+2.1526606582147148j)
661,7.184223,1.0,(-0.009841977806436796-0.01008471135100164j),(0.000870118723098226+0.0023259586116353417j),(3.690634402618169+2.148008467647714j)
662,7.189911,1.0,(-0.00920316203680968-0.009738641245379518j),(0.0007915117013575349+0.002199352451576297j),(3.4849261787928265+2.132017213321995j)
663,7.195595,1.0,(-0.008521854083756017-0.009344071535118322j),(0.0007091336268558257+0.0020621916593834243j),(3.2621927077023094+2.1049440230845375j)
664,7.201273,1.0,(-0.007802710518880051-0.008904188754637467j),(0.0006235041752010954+0.0019154596973393347j),(3.0239476632749245+2.067114193758882j)
665,7.206947,1.0,(-0.00705003565024811-0.008422070584875777j),(0.0005350973425097084+0.0017600768869245587j),(2.7716103505501852+2.0188793931269937j)
666,7.212617,1.0,(-0.006268495973989775-0.007901102658735679j),(0.0004444286524137525+0.001597044592072788j),(2.5067372602955054+1.9606466957952338j)
667,7.218285,1.0,(-0.005462560812470436-0.00734461728822895j),(0.00035198885355891617+0.001427329539391203j),(2.2308368644064864+1.8928422968012006j)
668,7.223947,1.0,(-0.0046376345996115365-0.006756678461718544j),(0.00025837444400988123+0.0012521018791322115j),(1.9457552879387747+1.8160083038219688j)
669,7.229604,1.0,(-0.0037984546279039343-0.006140987739451746j),(0.00016410253028420127+0.001072400430999002j),(1.653132494881563+1.730671846580726j)
670,7.235258,1.0,(-0.0029496095401869414-0.00550119242472148j),(6.967330470754942e-05+0.0008892355771503082j),(1.3545715171574297+1.6373718565146438j)
671,7.240907,1.0,(-0.002096268879381878-0.004841454493217549j),(-2.434994998610628e-05+0.0007037501456905423j),(1.0518977323454117+1.536743709754588j)
672,7.246553,1.0,(-0.001242962088130048-0.004165516535628184j),(-0.00011747608515467338+0.0005169533457314567j),(0.7467282614247654+1.429383211722711j)
673,7.252194,1.0,(-0.00039475582212131037-0.0034776214355911553j),(-0.0002091568771304177+0.0003299784317299738j),(0.4408898199390331+1.315986170231785j)
674,7.257831,1.0,(0.00044382845042396034-0.0027816519378213913j),(-0.0002989052784780942+0.0001438447407931644j),(0.1360321210264605+1.1972139045315142j)
675,7.263464,1.0,(0.001268235309325235-0.002081589937453554j),(-0.0003862324335829622-4.041489156729412e-05j),(-0.16616531033450968+1.0737650200378044j)
676,7.269093,1.0,(0.00207404762524789-0.0013813754637917652j),(-0.0004706663143475557-0.00022179285035219164j),(-0.4640557645455127+0.9463530024760882j)
677,7.274717,1.0,(0.002856875152428836-0.0006850127354381684j),(-0.0005517408330080782-0.00039928014215286035j),(-0.7559829410463095+0.815726354537033j)
678,7.280338,1.0,(0.0036129276697804183+3.948663336525416e-06j),(-0.0006290550287330462-0.0005719977532162347j),(-1.0404959930926794+0.6825708521705625j)
679,7.285955,1.0,(0.004338197777565114+0.0006816858506865731j),(-0.0007021885892538821-0.0007390110875160848j),(-1.3160454919432372+0.5476456069490122j)
680,7.291567,1.0,(0.005028923344526252+0.0013445036181111221j),(-0.0007707508039596239-0.000899434096343787j),(-1.581154041035194+0.4117109153395485j)
681,7.297176,1.0,(0.005681948098307818+0.0019891913836722337j),(-0.0008344157275804854-0.0010525133408813086j),(-1.8345578147297277+0.27545095961771404j)
682,7.30278,1.0,(0.006293895451419391+0.0026122303203018546j),(-0.0008928408457969911-0.0011974369777121331j),(-2.0748883558038282+0.1396389674378437j)
683,7.308381,1.0,(0.006862108247984223+0.0032107155531757043j),(-0.0009457590596428682-0.001333553929639037j),(-2.301038559184475+0.004940794960333894j)
684,7.313976,1.0,(0.0073837026758163905+0.0037813956161699557j),(-0.000992888751535219-0.0014601509242793231j),(-2.5117904250302407-0.12787283643681824j)
685,7.319569,1.0,(0.007856753450932726+0.004321925377564708j),(-0.001034043767520474-0.0015767351850272547j),(-2.7062898770594006-0.2582146437146421j)
686,7.325157,1.0,(0.008278998812774439+0.004829467459727218j),(-0.0010690159016889795-0.0016827232659386545j),(-2.883524899686702-0.38535370038758243j)
687,7.330741,1.0,(0.008648837968290858+0.00530179829619671j),(-0.0010976642934049765-0.0017776843216354451j),(-3.0427330182095433-0.5086775048862867j)
688,7.33632,1.0,(0.008964849462667498+0.00573674278889447j),(-0.0011198745570553492-0.0018612182689648512j),(-3.1832006236370267-0.6275558380830464j)
689,7.341897,1.0,(0.009226132363894607+0.006132657116241203j),(-0.0011355824277877065-0.0019330491664937995j),(-3.304418444572935-0.741472101066746j)
690,7.347469,1.0,(0.00943180117090641+0.006487702433655909j),(-0.0011447411592045017-0.001992888702258669j),(-3.4058501244595494-0.8498180255806213j)
691,7.353037,1.0,(0.009581488908953346+0.006800569734360943j),(-0.0011473540414148667-0.0020405715238502133j),(-3.4871663880289407-0.9521028882964739j)
692,7.358601,1.0,(0.009675099746689095+0.007070134794723924j),(-0.0011434584349704299-0.0020759897412495737j),(-3.5481302193315516-1.047853291239662j)
693,7.364161,1.0,(0.009712852608468167+0.00729552411822823j),(-0.001133128349316011-0.002099104701256915j),(-3.5886197653704706-1.1366351658455363j)
694,7.369717,1.0,(0.009695271008431944+0.00747611794131328j),(-0.0011164728970208032-0.0021099465059292877j),(-3.6086274028373975-1.2180559161483537j)
695,7.37527,1.0,(0.009623163121365082+0.007611569375828047j),(-0.0010936313579684095-0.0021086113392521483j),(-3.6082570738618918-1.291778405330775j)
696,7.380818,1.0,(0.009497678923355126+0.007701718641817551j),(-0.0010647905947705752-0.0020952645172142782j),(-3.5877270412944435-1.357470981351133j)
697,7.386363,1.0,(0.009320172169486447+0.007746737821951126j),(-0.0010301496201238585-0.002070130786076518j),(-3.547356670032467-1.4148981004863064j)
698,7.391903,1.0,(0.009092386568525408+0.007746995425433085j),(-0.0009899630462864802-0.0020335110731138123j),(-3.487594447321647-1.4638260825672893j)
699,7.397439,1.0,(0.00881622455329224+0.0077031257614109585j),(-0.0009444953799434988-0.0019857537616630627j),(-3.4089708643005965-1.5041002724990051j)
700,7.402972,1.0,(0.008493805975574076+0.007615970021575511j),(-0.0008940359769292244-0.0019272571204995439j),(-3.3121024100406165-1.5356076609748452j)
701,7.408501,1.0,(0.008127582308281256+0.007486620437051657j),(-0.0008389162810740298-0.0018584939041703821j),(-3.1977313998513215-1.5582703325495206j)
702,7.414025,1.0,(0.007720256093676656+0.007316418851560353j),(-0.0007794958178436106-0.0017799956867034633j),(-3.0667027813765397-1.5720644764250258j)
703,7.419546,1.0,(0.007274497890564826+0.007106816023602878j),(-0.000716122643865914-0.0016922979370057765j),(-2.9198724065324084-1.5770202706373218j)
704,7.425064,1.0,(0.006793281958084189+0.00685950348423666j),(-0.0006491832411464877-0.0015960046538711719j),(-2.7582133948774907-1.5732053821040066j)
705,7.430577,1.0,(0.006279944163842785+0.006576472059736166j),(-0.0005791087053656832-0.0014918003730641344j),(-2.5828386124269187-1.5607398518381175j)
706,7.436086,1.0,(0.0057376936961862435+0.006259750718418602j),(-0.0005063075049265807-0.0013803539969407441j),(-2.394838892299904-1.5397874496159014j)
707,7.441591,1.0,(0.005169947820284922+0.005911573367383007j),(-0.00043121268428560565-0.001262383625560776j),(-2.195392024897821-1.5105559384957425j)
708,7.447093,1.0,(0.004580114068599454+0.0055342425098481j),(-0.0003542529959472914-0.0011386113265514526j),(-1.9856881431825868-1.47328745907247j)
709,7.45259,1.0,(0.003972002467582533+0.00513041058200831j),(-0.00027590610238804674-0.0010098524254465962j),(-1.7670771735564816-1.428286919172598j)
710,7.458085,1.0,(0.0033489296846743086+0.0047024716906784465j),(-0.0001965833904600575-0.0008768229507071158j),(-1.5407480033846346-1.375857074392446j)
711,7.463574,1.0,(0.002715042129178852+0.004253465216658698j),(-0.00011679931853562553-0.0007404227587974228j),(-1.3082051128394618-1.316402725388697j)
712,7.46906,1.0,(0.002073702642884028+0.003785960040024762j),(-3.696617207732804e-05-0.000601390368319986j),(-1.0706840823735535-1.2502942452567944j)
713,7.474543,1.0,(0.0014286113417475185+0.00330282261063736j),(4.246305139474631e-05-0.0004605417061122268j),(-0.8295572923462198-1.1779610783082173j)
714,7.480022,1.0,(0.0007835645918741218+0.0028070656412307617j),(0.00012102637182547657-0.0003187201345042594j),(-0.5862490570727569-1.0998774883908544j)
715,7.485496,1.0,(0.00014231336222891386+0.0023017436624968635j),(0.0001982705207896074-0.0001767654006063582j),(-0.3421835132153547-1.0165486025727233j)
716,7.490968,1.0,(-0.000491923296842174+0.0017895571764565093j),(0.00027380881069553973-3.540514885600559e-05j),(-0.0985969564449569-0.9284408712160652j)
717,7.496436,1.0,(-0.0011154235801792746+0.0012736697036280513j),(0.00034719676266310766+0.00010451615068975359j),(0.14306771024345089-0.8361184295462437j)
718,7.501899,1.0,(-0.0017246941845673947+0.000757140929147568j),(0.0004180210506045027+0.0002421981387132456j),(0.3814377721179934-0.7401518169647192j)
719,7.507359,1.0,(-0.0023166952276145996+0.00024271276008143864j),(0.0004859242099120159+0.00037693760170241254j),(0.6153026968582742-0.6410731466847054j)
720,7.512815,1.0,(-0.0028881892039816386-0.0002666361134947293j),(0.0005505292695026455+0.0005079806347219995j),(0.8433590090313492-0.5394787569838545j)
721,7.518267,1.0,(-0.003436202894909331-0.0007680853256208075j),(0.0006114935626965578+0.0006346279608609457j),(1.064392034812976-0.43595611850204696j)
722,7.523716,1.0,(-0.003958027018125739-0.001258981755677167j),(0.0006685080571051583+0.0007562348365669576j),(1.2772768794116662-0.3310786386018876j)
723,7.52916,1.0,(-0.0044508473995905785-0.001736494707342666j),(0.0007212572722252704+0.0008721259673297514j),(1.4808291933136593-0.22547963452809536j)
724,7.534602,1.0,(-0.004912496440100349-0.002198340572886842j),(0.000769500312727955+0.0009817722524538659j),(1.6741145664977517-0.11969431099212013j)
725,7.540039,1.0,(-0.005340490633671902-0.0026418326967356087j),(0.0008129692841908091+0.0010845616031788783j),(1.8560480596920057-0.014370522964578303j)
726,7.545473,1.0,(-0.00573297930782096-0.0030648393628762683j),(0.0008514682168088565+0.0011800267517912055j),(2.025793351917494+0.0899486281022015j)
727,7.550903,1.0,(-0.006088097831419001-0.003465123340284814j),(0.0008848068292178522+0.0012676897980670055j),(2.1824897526625926+0.1926723648891056j)
728,7.556329,1.0,(-0.0064042928122819975-0.0038406819615022705j),(0.0009128335195906982+0.0013471411548039596j),(2.325391819064998+0.29324302227618937j)
729,7.561752,1.0,(-0.006680300272541124-0.004189739118546533j),(0.0009354323903332633+0.0014180348186964393j),(2.453861224471938+0.391137502383447j)
730,7.567171,1.0,(-0.0069149859794610654-0.004510548961733657j),(0.0009525095390359262+0.0014800478186561812j),(2.5672960853763533+0.4858149349337395j)
731,7.572586,1.0,(-0.007107523535170215-0.0048016196111543554j),(0.0009640087241217911+0.0015329268845669128j),(2.665211860200439+0.5767758032370146j)
732,7.577998,1.0,(-0.007257359564629191-0.005061686692178705j),(0.0009699068005731124+0.0015764798233139652j),(2.747229166928106+0.6635607738876746j)
733,7.583406,1.0,(-0.007364122402634419-0.005289570856303031j),(0.0009702091577393505+0.0016105509354630352j),(2.8130276512911343+0.7457045440004536j)
734,7.58881,1.0,(-0.007427729014789608-0.005484342178889934j),(0.0009649559114017507+0.0016350496153491965j),(2.8624000855964806+0.822788284207995j)
735,7.594211,1.0,(-0.007448335673363873-0.0056452959052678804j),(0.0009542152134528141+0.0016499426112693864j),(2.895237189481807+0.8944377472304696j)
736,7.599607,1.0,(-0.007426334550451373-0.005771835972552581j),(0.0009380929914103658+0.0016552428709866458j),(2.9115065037261574+0.9602723805950089j)
737,7.605001,1.0,(-0.007362338851786694-0.005863687918952659j),(0.0009167108964013238+0.0016510232617457361j),(2.9112850229747154+1.0200082562403012j)
738,7.610391,1.0,(-0.007257209537376207-0.00592065847364067j),(0.0008902341593728822+0.0016374048628757713j),(2.8947270208993685+1.0733373329624172j)
739,7.615777,1.0,(-0.0071120315726337265-0.005942807076317562j),(0.000858851227033975+0.0016145642151129936j),(2.862085710430611+1.1200151076354399j)
740,7.62116,1.0,(-0.006928067699995438-0.00593038928341026j),(0.0008227702189067296+0.0015827223010398289j),(2.8136915626399257+1.1598433805518953j)
741,7.626539,1.0,(-0.0067068383675506806-0.00588383977297464j),(0.0007822361063109903+0.0015421563445657495j),(2.749973902621977+1.1926469368581867j)
742,7.631914,1.0,(-0.006450036700375965-0.005803794583993731j),(0.0007375125536009234+0.0014931876469465456j),(2.67143937529394+1.2183009270309233j)
743,7.637286,1.0,(-0.0061594785614128445-0.0056910472672590615j),(0.0006888756402022503+0.0014361700778549027j),(2.5786537830033875+1.236724247242542j)
744,7.642654,1.0,(-0.005837250544124668-0.0055466048220794715j),(0.0006366390120476938+0.00137151879324022j),(2.47228885631885+1.24786890218566j)
745,7.648019,1.0,(-0.0054854784680308955-0.005371591236240351j),(0.0005811157398109446+0.0012996647372464452j),(2.3530488176405044+1.2517332776857883j)
746,7.65338,1.0,(-0.005106558243354727-0.005167357075602946j),(0.0005226557814563446+0.0012211013594087346j),(2.221745360789496+1.2483543734953217j)
747,7.658739,1.0,(-0.004702795231146931-0.004935285634107737j),(0.0004615900067290787+0.0011363103246459626j),(2.0791756591848767+1.2378070172738385j)
