,f_enc [Hz],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
627,31.41862205719629,0.00012626247796424558,2.572243244154628e-05,5.403557392136319e-07,0.1311661933366707
628,31.468572430720243,0.00012596683867057223,2.9550143768412617e-05,6.195968735693644e-07,0.15114775202420322
629,31.518518928980356,0.0001256721983663304,3.264770657276678e-05,6.832921251990119e-07,0.16750378493639304
630,31.568468709416138,0.0001253876282596516,3.490181286800298e-05,7.29156131514242e-07,0.17961708431910792
631,31.618421685869674,0.0001251039869099137,3.623947075003709e-05,7.557574090473604e-07,0.18707128241809934
632,31.66837049986635,0.00012481222279788767,3.662274714140032e-05,7.624028967902175e-07,0.1896266964643333
633,31.71832232629089,0.00012453047579095273,3.604663117203841e-05,7.490876942111155e-07,0.1872123232165571
634,31.76826979535038,0.000124240625146695,3.453771718908831e-05,7.164632520804813e-07,0.17992115579441745
635,31.81822738309833,0.00012396976379948035,3.21530086775684e-05,6.658054269187522e-07,0.16800692548408638
636,31.86817313504484,0.0001236727695059357,2.8982930781994348e-05,5.990758036848953e-07,0.15190159016892246
637,31.918114232131543,0.0001233857828528831,2.5151892659708847e-05,5.189234530251705e-07,0.13222172179677627
638,31.968065184938546,0.00012311769427502688,2.0830050320147197e-05,4.289276720205947e-07,0.10983295141316261
639,32.01801130017719,0.00012283253467770084,1.6274440366151117e-05,3.3444373263265495e-07,0.08607088450312061
640,32.06797442947871,0.00012257515137816666,1.1950311661088961e-05,2.451035316131687e-07,0.06339216063640274
641,32.11791057878962,0.00012226497423962964,8.928998732845437e-06,1.8300125632135531e-07,0.04750753022436057
642,32.16787090074216,0.00012201832538331556,8.98677150080885e-06,1.8440418933221645e-07,0.0479585009949844
643,32.217818685349386,0.00012172787448462841,1.2001563560737149e-05,2.460990705828947e-07,0.0642390602949842
644,32.267768494909504,0.00012145619840051616,1.615136305564346e-05,3.3058039429693003e-07,0.08670969206002752
645,32.31772024420355,0.00012118539837650655,2.0417025462910614e-05,4.1707443207985763e-07,0.10993753589002134
646,32.367673848075185,0.00012091547086032994,2.4363309708586068e-05,4.967537436047262e-07,0.13157785691580184
647,32.41762186356524,0.00012063756350189593,2.7759893597154964e-05,5.649832630119187e-07,0.15036788928634928
648,32.46756418865135,0.00012036058010615453,3.046206141429352e-05,6.188863615765831e-07,0.1654950876173366
649,32.51752282896227,0.00012011098658956922,3.2374100317878196e-05,6.565937493145153e-07,0.17640479902227463
650,32.56746823417648,0.0001198268937930687,3.3434232379070615e-05,6.769344467319105e-07,0.1827210239211393
651,32.617415046533054,0.00011956136709294188,3.361412123177239e-05,6.794191120688576e-07,0.1842473719508932
