,f_enc [Hz],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
460,23.07697963822214,0.00019592413666636295,8.374668266532399e-05,2.424265342554784e-06,0.23513760085935376
461,23.1269297614769,0.00019533280141828324,8.795696965490982e-05,2.539262044982734e-06,0.2480286152455733
462,23.176877851449802,0.0001947439313476035,8.985807508381658e-05,2.5871907927214354e-06,0.2544847702760156
463,23.226829955826748,0.00019416955489786255,8.941287042649799e-05,2.5675075742039267e-06,0.2543157798966889
464,23.27677967850436,0.00019358549790231464,8.666098343306571e-05,2.481844439850519e-06,0.24754959731531354
465,23.326726838866502,0.00019300387124272106,8.171792098102284e-05,2.3340151176514222e-06,0.23443204470179166
466,23.37667750523175,0.00019243663512353627,7.477227791364291e-05,2.129872059807968e-06,0.2154254467883221
467,23.426631517392952,0.00019187170198319906,6.609048390926285e-05,1.8774108220625836e-06,0.19122665386104057
468,23.476576191179163,0.00019128520877918518,5.603453182276517e-05,1.5872865151755295e-06,0.16282250428766606
469,23.52652386421007,0.00019072501167956285,4.51036099448066e-05,1.273931490446921e-06,0.13161794493378232
470,23.576480652161447,0.00019017896543293249,3.410136468809894e-05,9.60310804333719e-07,0.09993484741044499
471,23.626427569420844,0.00018959950032138427,2.468677761995433e-05,6.934513237168174e-07,0.07265189836621623
472,23.676376994073667,0.00018904616195758206,2.051369097348534e-05,5.761856964638892e-07,0.0606263242714281
473,23.72632876693437,0.00018849506152587327,2.456592370744762e-05,6.900490951312624e-07,0.07290906089729783
474,23.776282728977623,0.0001879461885820981,3.351893588360925e-05,9.393836174914826e-07,0.0998998326321686
475,23.8262261043544,0.00018737599250608493,4.371513535745134e-05,1.2216649253631097e-06,0.13083618233914748
476,23.87617764001899,0.00018684344958180016,5.356544617362538e-05,1.492741404118819e-06,0.16099004049462912
477,23.926124553872736,0.0001862895490438948,6.232944175020077e-05,1.73224777801135e-06,0.18811413723092504
478,23.97607299606292,0.00018574963864490562,6.958239479108074e-05,1.928688808786289e-06,0.21088131834722668
479,24.02602914327528,0.00018522358525464172,7.504901699320131e-05,2.074794316598666e-06,0.22839715407412947
480,24.075980174324176,0.00018467627644996602,7.855013166679883e-05,2.1659947789834133e-06,0.240046678787061
481,24.125925911613148,0.0001841312212653226,7.998847356291941e-05,2.2000205321619104e-06,0.2454570161742434
482,24.17587253232952,0.00018360002698760517,7.93388847269902e-05,2.176599521339061e-06,0.2444723046034721
483,24.225826240088928,0.00018308256254702155,7.664377468357642e-05,2.0973022943960733e-06,0.23714428517854003
484,24.275774161801486,0.0001825439749818607,7.201351749181396e-05,1.965559007780333e-06,0.22373708305844903
485,24.325728869079487,0.0001820307056184217,6.562312581607433e-05,1.7865122625026033e-06,0.20472243124675366
486,24.375677462951487,0.0001814963794219721,5.772081193912446e-05,1.5672550581319498e-06,0.1808097619819046
487,24.425626154225007,0.00018097575528375613,4.863880276258172e-05,1.317098405974796e-06,0.15298520079276376
